frequency_hz,acceleration_m_s2,displacement_um
2.920000000000000284e+01,1.496926561230793595e-04,5.023182018407078113e-03
2.940000000000000213e+01,2.736433234531432390e-04,8.415873806064396584e-03
2.960000000000000142e+01,8.962174761109054089e-04,2.636577619647774082e-02
2.980000000000000071e+01,7.179948734119534492e-04,2.013147885227892925e-02
3.000000000000000000e+01,2.581782755441963673e-04,7.027880063335202772e-03
3.020000000000000284e+01,1.289192005060613155e-04,3.424167288697395079e-03
3.040000000000000213e+01,1.288952771574258804e-04,3.501148985888034772e-03
3.060000000000000142e+01,1.085689727915450931e-04,2.793942267310530695e-03
3.080000000000000071e+01,9.151060658041387796e-05,1.882725125419198054e-03
3.100000000000000000e+01,6.201556971063837409e-05,2.517618990252871568e-03
3.120000000000000284e+01,4.463269215193577111e-05,1.680797202640572441e-03
3.140000000000000213e+01,1.008482358884066343e-04,2.850322080386817614e-03
3.160000000000000142e+01,5.785590474260970950e-05,1.702183935108827735e-03
3.180000000000000071e+01,5.296096787787973881e-05,9.908656623827210002e-04
3.200000000000000000e+01,3.956547516281716526e-05,1.859422568887456788e-03
3.220000000000000284e+01,5.324787343852221966e-05,1.426385039087099292e-03
3.239999999999999858e+01,3.405151437618769705e-05,1.537762679398901747e-03
3.260000000000000142e+01,1.895725108624901623e-05,1.574246232245598252e-03
3.280000000000000426e+01,4.885262023890390992e-05,1.696729329291381391e-03
3.300000000000000000e+01,3.793901487370021641e-05,1.810269537574395573e-03
3.320000000000000284e+01,3.756658770726062357e-05,1.565540341112521073e-03
3.339999999999999858e+01,3.509160160319879651e-05,1.639011907387846615e-03
3.360000000000000142e+01,3.604237463150639087e-06,1.115456051248031773e-03
3.380000000000000426e+01,4.729913780465722084e-05,1.869982801892014447e-03
3.400000000000000000e+01,1.318315571552375332e-05,9.730004585874845163e-04
3.420000000000000284e+01,4.064662425662390888e-05,2.176323687727080010e-04
3.439999999999999858e+01,1.842913115979172289e-05,6.970729507109200062e-04
3.460000000000000142e+01,2.148759631381835788e-05,8.137506204068663089e-04
3.480000000000000426e+01,1.707412593532353640e-05,1.363187282294851853e-03
3.500000000000000000e+01,7.024587830528616905e-05,1.278158377580289893e-03
3.520000000000000284e+01,6.351537012960761786e-05,1.721072482667879763e-03
3.539999999999999858e+01,7.160588575061410666e-05,2.427469323360009149e-03
3.560000000000000142e+01,3.002493758685886860e-05,1.094117988956478478e-03
3.580000000000000426e+01,1.514252016932005063e-05,1.148129247731743876e-03
3.600000000000000000e+01,4.478711707633920014e-05,1.213519674067661857e-03
3.620000000000000284e+01,5.697419692296534777e-05,1.270939950718198621e-03
3.639999999999999858e+01,6.925359048182144761e-05,3.659142201253349591e-04
3.660000000000000142e+01,1.638099274714477360e-05,1.129281071585900827e-03
3.680000000000000426e+01,4.181288022664375603e-05,1.740278926898287124e-03
3.700000000000000000e+01,4.360450475360266864e-05,1.519670981889733241e-03
3.720000000000000284e+01,5.925639561610296369e-05,1.756162366681589954e-03
3.739999999999999858e+01,1.086899283109232783e-05,9.301840330104764291e-04
3.760000000000000142e+01,3.616764661273919046e-05,1.073598213954233063e-03
3.780000000000000426e+01,9.606266758055426180e-06,8.604464774865127393e-04
3.800000000000000000e+01,4.826231452170759439e-05,1.587070542038806304e-03
3.820000000000000284e+01,2.276148370583541691e-05,1.293758965606781920e-03
3.840000000000000568e+01,6.875069811940193176e-05,1.558395606321717189e-03
3.860000000000000142e+01,4.257832915754988790e-05,1.342666067468783987e-03
3.880000000000000426e+01,1.816277836041990668e-05,1.174095169384842307e-03
3.900000000000000000e+01,1.911628532980103046e-05,7.051461066602420814e-04
3.920000000000000284e+01,3.512575858621858060e-05,1.459800079332468142e-03
3.940000000000000568e+01,4.539547808235511184e-05,1.253815841565573659e-03
3.960000000000000142e+01,1.691323086561169475e-05,6.721392179852996073e-04
3.980000000000000426e+01,3.064929478568956256e-05,1.014794397143346924e-03
4.000000000000000000e+01,3.646020195446908474e-05,1.065144037833478611e-03
4.020000000000000284e+01,2.735808629950042814e-05,1.033530820097210579e-03
4.040000000000000568e+01,1.454426273994613439e-05,9.716954546885485985e-04
4.060000000000000142e+01,2.383593528065830469e-05,9.150949270474771722e-04
4.080000000000000426e+01,2.036319710896350443e-05,5.530235320850736269e-04
4.100000000000000000e+01,2.376568227191455662e-05,1.179485838890013093e-03
4.120000000000000284e+01,1.257921539945527911e-04,2.649879128196806852e-03
4.140000000000000568e+01,6.793077045585960150e-05,4.098839980730717729e-04
4.160000000000000142e+01,5.845191117259673774e-05,2.121734987640986150e-04
4.180000000000000426e+01,1.410651293554110453e-05,1.021725385459960845e-03
4.200000000000000000e+01,4.140030796406790614e-05,1.290134933052652141e-03
4.220000000000000284e+01,1.336813329544384032e-05,9.981961384518754209e-04
4.240000000000000568e+01,4.527010241872631013e-05,2.419230763064960960e-04
4.260000000000000142e+01,8.780606731306761503e-05,2.030445573189217090e-03
4.280000000000000426e+01,7.282574370037764311e-05,1.786031704060318717e-03
4.300000000000000000e+01,3.782039493671618402e-05,6.165477895682213013e-04
4.320000000000000284e+01,1.941199116117786616e-05,1.037692722482596100e-03
4.340000000000000568e+01,2.873055018426384777e-05,1.117448601853575059e-03
4.360000000000000142e+01,6.568275421159341931e-05,1.629421019008329020e-03
4.380000000000000426e+01,7.775385165587067604e-05,8.233070616622674247e-04
4.400000000000000000e+01,6.779159593861550093e-05,1.641579038809731902e-03
4.420000000000000284e+01,1.057212648447602987e-04,2.040422709191873699e-03
4.440000000000000568e+01,7.259619451360777020e-05,3.940828216343769349e-04
4.460000000000000142e+01,1.175205543404445052e-04,8.350613046653408136e-04
4.480000000000000426e+01,9.386312740389257669e-05,6.886393978107938595e-04
4.500000000000000000e+01,8.973904186859726906e-06,8.035158032961117920e-04
4.520000000000000284e+01,1.586704165674746037e-04,2.635460591371309620e-03
4.540000000000000568e+01,8.393887401325628161e-05,2.929737324455675509e-04
4.560000000000000142e+01,4.700140561908483505e-05,1.798163747249006733e-04
4.580000000000000426e+01,1.025482924887910485e-04,1.713254103904485268e-03
4.600000000000000000e+01,8.550720667699351907e-05,1.763988211241161687e-03
4.620000000000000284e+01,1.242673461092635989e-04,1.585379912792973843e-03
4.640000000000000568e+01,1.159871753770858049e-04,2.068436415100639077e-03
4.660000000000000142e+01,2.846040297299623489e-05,1.057763104385199245e-03
4.680000000000000426e+01,4.509327845880761743e-05,1.128306072599201317e-03
4.700000000000000000e+01,7.179901876952499151e-05,1.055166022813159524e-03
4.720000000000000284e+01,1.431690470781177282e-04,1.006570543021247360e-03
4.740000000000000568e+01,5.852094909641891718e-05,1.346282092670641637e-03
4.760000000000000142e+01,6.578065222129225731e-05,9.361335402094470709e-04
4.780000000000000426e+01,7.083368109306320548e-05,1.182600951224607776e-03
4.800000000000000000e+01,1.068171113729476929e-04,7.800748070484034334e-04
4.820000000000000284e+01,1.933400017151143402e-05,4.903578908947159309e-04
4.840000000000000568e+01,2.026384390774182975e-05,9.161531988713521747e-04
4.860000000000000142e+01,9.399648843100294471e-05,1.055400722378923564e-03
4.880000000000000426e+01,2.482835843693464994e-04,2.433682849064736434e-03
4.900000000000000000e+01,1.099430446629412472e-04,1.688909520538947173e-03
4.920000000000000284e+01,9.202265209751203656e-05,1.140787897824135878e-03
4.940000000000000568e+01,2.158826464437879622e-05,8.399022787896545661e-04
4.960000000000000142e+01,4.090341826668009162e-05,8.159990793753562005e-04
4.980000000000000426e+01,4.226717646815814078e-05,8.421578464132583371e-04
5.000000000000000000e+01,4.063070446136407554e-05,4.309191783773539427e-04
5.020000000000000284e+01,2.016391590586863458e-05,7.242825852601982983e-04
5.040000000000000568e+01,4.726879342342726886e-05,9.355730633444279921e-04
5.060000000000000142e+01,1.717651321087032557e-05,7.131624996121291608e-04
5.080000000000000426e+01,4.003417780040763319e-05,7.829454478490734245e-04
5.100000000000000000e+01,2.224168383690994233e-05,8.567133009125679158e-04
5.120000000000000284e+01,1.576024078531190753e-05,8.016105664723990627e-04
5.140000000000000568e+01,7.788528455421328545e-05,1.389396170185496762e-03
5.160000000000000142e+01,2.554694037826266140e-05,5.551712976756383987e-04
5.180000000000000426e+01,4.301233275327831507e-05,4.920801322149347384e-04
5.200000000000000000e+01,2.225471325800754130e-05,7.695432447464287725e-04
5.220000000000000284e+01,3.718916559591889381e-05,6.552645526147417472e-04
5.240000000000000568e+01,1.748282556945923716e-05,5.218272148684520136e-04
5.260000000000000142e+01,2.491633676982019097e-05,6.633652249843563021e-04
5.280000000000000426e+01,3.442888555582612753e-05,9.399523797739207280e-04
5.300000000000000000e+01,1.875091948022600263e-05,4.670656685488407058e-04
5.320000000000000284e+01,1.981659443117678165e-05,7.177395716770772118e-04
5.340000000000000568e+01,4.861550769419409335e-05,9.794218500116741791e-04
5.360000000000000142e+01,3.523720806697383523e-05,6.662556413520216584e-04
5.380000000000000426e+01,2.062009116343688220e-05,4.739932179824568191e-04
5.400000000000000000e+01,3.727660441654734313e-05,5.111929494640391229e-04
5.420000000000000284e+01,3.583518991945311427e-05,6.280516574456787571e-04
5.440000000000000568e+01,4.744065518025308847e-05,1.004143199820581615e-03
5.460000000000000142e+01,1.327125301031628624e-05,5.156099251673788939e-04
5.480000000000000426e+01,5.044501085649244487e-05,8.193941462199148471e-04
5.500000000000000000e+01,1.504086048953467980e-05,5.530718111648484300e-04
5.520000000000000284e+01,1.160452211479423568e-05,6.662227434354328496e-04
5.540000000000000568e+01,4.670320049626752734e-05,9.453223334283836037e-04
5.560000000000000142e+01,1.700555549177806824e-05,7.314988699958378717e-04
5.580000000000000426e+01,9.579716424923390150e-05,1.327924778988245512e-03
5.600000000000000000e+01,3.671624290291219950e-05,8.655901406768245305e-04
5.620000000000000284e+01,5.365273864299524575e-06,5.814327851698256402e-04
5.640000000000000568e+01,2.093952571158297360e-05,4.481491797887379421e-04
5.660000000000000142e+01,1.410675940860528499e-05,4.696516410766838918e-04
5.680000000000000426e+01,3.092034239671193063e-05,3.737405156246494868e-04
5.700000000000000000e+01,1.686956238700076938e-05,4.542289902859746845e-04
5.720000000000000284e+01,1.942835842783097178e-05,5.874233122025138447e-04
5.740000000000000568e+01,2.250527359137777239e-05,4.501792565380881230e-04
5.760000000000000142e+01,4.613133205566555262e-05,8.542009720108111959e-04
5.780000000000000426e+01,1.972446443687658757e-05,7.112198850780879905e-04
5.800000000000000000e+01,8.812221494736149907e-05,1.217625926389643122e-03
5.820000000000000284e+01,7.550045847892761230e-05,1.041077537597117708e-03
5.840000000000000568e+01,4.729091961053200066e-05,5.805225992374894728e-04
5.860000000000000142e+01,4.797043584403581917e-05,7.488143019841062226e-04
5.880000000000000426e+01,6.071438838262110949e-05,8.203581579456288879e-04
5.900000000000000000e+01,1.151722244685515761e-04,1.227867106410826222e-03
5.920000000000000284e+01,1.551745226606726646e-04,1.538575390495799467e-03
5.940000000000000568e+01,5.681231850758194923e-04,3.658239880180070083e-03
5.960000000000000142e+01,7.885257946327328682e-05,7.569755158799782845e-05
5.980000000000000426e+01,5.234117634245194495e-05,8.627114646305603183e-04
6.000000000000000000e+01,9.529747068881988525e-03,6.726324140679013075e-02
6.020000000000000284e+01,2.583183231763541698e-04,2.219785651898099031e-03
6.040000000000000568e+01,1.808675297070294619e-04,9.143824957858489406e-04
6.060000000000000142e+01,5.570403664023615420e-05,3.837561077843462437e-04
6.080000000000000426e+01,1.008940234896726906e-04,9.693199436067563785e-04
6.100000000000000000e+01,1.671165955485776067e-04,1.253954821612971718e-03
6.120000000000000284e+01,8.500696276314556599e-05,6.246414928983471358e-04
6.140000000000000568e+01,1.440867636119946837e-04,1.337519576921416143e-03
6.160000000000000142e+01,7.352628745138645172e-05,6.190758211592925454e-04
6.180000000000000426e+01,4.284509850549511611e-05,7.584423551065575626e-04
6.200000000000000000e+01,2.227377808594610542e-05,6.692680019759999739e-04
6.220000000000000284e+01,1.181599600386107340e-05,5.285221289769299587e-04
6.240000000000000568e+01,7.972803723532706499e-05,3.842247394775194871e-04
6.260000000000000142e+01,8.977992547443136573e-05,9.990243737319655902e-05
6.280000000000000426e+01,4.534177060122601688e-05,7.875295666782705260e-04
6.300000000000000000e+01,1.771483584889210761e-05,5.648623120231242032e-04
6.320000000000000284e+01,7.418458699248731136e-05,5.241998955816770016e-04
6.340000000000000568e+01,6.057911377865821123e-05,6.470627055018652674e-04
6.360000000000000142e+01,5.063540811534039676e-05,6.583806556466376440e-04
6.380000000000000426e+01,6.729482265654951334e-05,5.405643616877775981e-04
6.400000000000000000e+01,4.524158794083632529e-05,2.813567731770785351e-04
6.420000000000000284e+01,7.845783693483099341e-05,8.634642093325123552e-04
6.440000000000000568e+01,3.906682468368671834e-05,7.402333964925467743e-04
6.460000000000000853e+01,2.602288805064745247e-05,3.451297422049349984e-04
6.479999999999999716e+01,8.329703268827870488e-05,3.581058753183601127e-04
6.500000000000000000e+01,1.102370242733741179e-05,5.419363620830584382e-04
6.520000000000000284e+01,1.171785988844931126e-04,9.879487238006435471e-04
6.540000000000000568e+01,4.322694803704507649e-05,7.212633852533342077e-04
6.560000000000000853e+01,1.419826148776337504e-04,1.264205741564033720e-03
6.579999999999999716e+01,9.798820246942341328e-05,1.005547651494058219e-03
6.600000000000000000e+01,5.689316094503737986e-05,6.251249453318029770e-04
6.620000000000000284e+01,1.000243573798798025e-04,1.057954320841241651e-03
6.640000000000000568e+01,1.722660381346940994e-04,9.712425075050500111e-04
6.660000000000000853e+01,7.412243576254695654e-05,4.777121932051672879e-04
6.679999999999999716e+01,1.439773623133078218e-04,7.540285737005286096e-04
6.700000000000000000e+01,5.753652658313512802e-05,7.540929707961245218e-04
6.720000000000000284e+01,1.690533536020666361e-04,1.375739315826198265e-03
6.740000000000000568e+01,1.033184380503371358e-04,6.963541395375608080e-04
6.760000000000000853e+01,2.289021358592435718e-04,1.471396003189440497e-03
6.779999999999999716e+01,4.305523179937154055e-04,2.618106319493818373e-03
6.800000000000000000e+01,1.052558887749910355e-03,5.807053185406543805e-03
6.820000000000000284e+01,1.503471634350717068e-03,8.125189438922538615e-03
6.840000000000000568e+01,1.026427606120705605e-03,5.693122944761054224e-03
6.860000000000000853e+01,1.116899307817220688e-03,6.209537314841600923e-03
6.879999999999999716e+01,1.608592108823359013e-03,8.360690225101224601e-03
6.900000000000000000e+01,2.708138898015022278e-03,1.405691267855605636e-02
6.920000000000000284e+01,9.690432343631982803e-04,5.227074051870690859e-03
6.940000000000000568e+01,5.084658623673021793e-04,3.132833876904028789e-03
6.960000000000000853e+01,6.209645653143525124e-04,3.697237287685022859e-03
6.979999999999999716e+01,9.092569816857576370e-04,4.693012236978533029e-03
7.000000000000000000e+01,1.363700139336287975e-03,7.396085355061590531e-03
7.020000000000000284e+01,3.873293462675064802e-04,2.384084321449917755e-03
7.040000000000000568e+01,1.660200941842049360e-04,1.026347985891375419e-03
