frequency_hz,acceleration_m_s2,displacement_um
1.540000000000000036e+01,5.094008520245552063e-05,9.149074261195213123e-03
1.560000000000000142e+01,7.179321983130648732e-05,5.006805349469921340e-03
1.580000000000000071e+01,3.287792787887156010e-05,3.828302704438976342e-03
1.600000000000000000e+01,6.302991823758929968e-05,7.751523096004543471e-03
1.619999999999999929e+01,1.265713508473709226e-04,1.311692768649565417e-02
1.640000000000000213e+01,9.837975812843069434e-05,7.642766305536003238e-03
1.660000000000000142e+01,7.528049172833561897e-05,8.113230876179038098e-03
1.680000000000000071e+01,1.410388213116675615e-04,1.562994964314284169e-02
1.700000000000000000e+01,3.873906825901940465e-05,2.948546713990642457e-03
1.719999999999999929e+01,8.143806917360052466e-05,7.338766590971451502e-03
1.740000000000000213e+01,3.162454959237948060e-05,2.482302431932809431e-03
1.760000000000000142e+01,1.103177273762412369e-04,1.163858724422575999e-02
1.780000000000000071e+01,1.265528990188613534e-04,9.205726088219580092e-03
1.800000000000000000e+01,1.387994561810046434e-04,1.195407210403556103e-02
1.819999999999999929e+01,6.521452451124787331e-04,4.698238564824510494e-02
1.840000000000000213e+01,1.479190832469612360e-04,8.466231623398295936e-03
1.860000000000000142e+01,3.658919376903213561e-05,1.983312047116044235e-03
1.880000000000000071e+01,6.730384484399110079e-05,2.035911582987432258e-03
1.900000000000000000e+01,8.913056808523833752e-05,8.960836256380923237e-03
1.920000000000000284e+01,3.736151484190486372e-05,2.017256459875761861e-03
1.940000000000000213e+01,4.978841025149449706e-05,3.106896954373786646e-03
1.960000000000000142e+01,1.721692533465102315e-04,1.017507707486941734e-02
1.980000000000000071e+01,6.375628436217084527e-05,2.778825645209531594e-03
2.000000000000000000e+01,1.613826680113561451e-05,3.134830320199288867e-03
2.020000000000000284e+01,5.648232763633131981e-05,1.808070562107712753e-03
2.040000000000000213e+01,1.104661278077401221e-04,4.987630928557013239e-03
2.060000000000000142e+01,4.942944360664114356e-05,2.272908589806828944e-03
2.080000000000000071e+01,1.202179118990898132e-04,8.541050343732838751e-03
2.100000000000000000e+01,1.054295444191666320e-05,1.769000929176973817e-03
2.120000000000000284e+01,4.115415504202246666e-05,3.561615095940132321e-03
2.140000000000000213e+01,1.065577162080444396e-04,4.507485378937121576e-03
2.160000000000000142e+01,8.617770072305575013e-05,3.692633615528558098e-03
2.180000000000000071e+01,5.482731648953631520e-05,2.815204592838246780e-03
2.200000000000000000e+01,6.491532258223742247e-05,2.633404502959942571e-03
2.220000000000000284e+01,6.835057138232514262e-05,1.684604104216351180e-03
2.240000000000000213e+01,8.188337960746139288e-05,5.411045469838555826e-03
2.260000000000000142e+01,1.470735442126169801e-04,7.533520644184140205e-03
2.280000000000000071e+01,6.917802966199815273e-05,1.962047024890488291e-03
2.300000000000000000e+01,7.514393655583262444e-05,2.003342908991225576e-03
2.320000000000000284e+01,8.087021706160157919e-05,2.190949107432526612e-03
2.340000000000000213e+01,6.510780076496303082e-05,1.111954623089857121e-03
2.360000000000000142e+01,9.733264596434310079e-05,3.015407648005769600e-03
2.380000000000000071e+01,1.223210565512999892e-04,3.829289291165398693e-03
2.400000000000000000e+01,1.047694822773337364e-04,3.743122564759147203e-03
2.420000000000000284e+01,1.309246435994282365e-04,5.698508291682114792e-03
2.440000000000000213e+01,9.900958684738725424e-05,5.576869886602993202e-03
2.460000000000000142e+01,5.516246528713963926e-05,2.190719389476828653e-03
2.480000000000000071e+01,1.423332560079870746e-05,2.443722784924759039e-03
2.500000000000000000e+01,1.118879372370429337e-04,2.675126911280218713e-03
2.520000000000000284e+01,1.495241740485653281e-04,6.924974017958102426e-03
2.540000000000000213e+01,1.576954527990892529e-04,6.064161750895773716e-03
2.560000000000000142e+01,8.480439428240060806e-04,3.245000057801424032e-02
2.580000000000000071e+01,6.278825458139181137e-05,2.457130943520060770e-03
2.600000000000000000e+01,8.857412467477843165e-06,1.501707927305548883e-03
2.620000000000000284e+01,5.334159141057170928e-05,9.499254808277363604e-04
2.640000000000000213e+01,1.060065915226005018e-04,4.390754847175117569e-03
2.660000000000000142e+01,5.756967584602534771e-05,6.183173739117763879e-04
2.680000000000000071e+01,7.756362174404785037e-05,4.297577483284378136e-03
2.700000000000000000e+01,1.201472332468256354e-04,5.660978690424891407e-03
2.720000000000000284e+01,2.215172280557453632e-04,7.549419267517568782e-03
2.740000000000000213e+01,2.162752498406916857e-04,7.656961951532878854e-03
2.760000000000000142e+01,1.643839786993339658e-04,6.268185132881173849e-03
2.780000000000000071e+01,3.253285467508248985e-05,2.319425535976774207e-03
2.800000000000000000e+01,4.936156328767538071e-04,1.436418293518636029e-02
2.820000000000000284e+01,4.848528769798576832e-04,1.455261432452218014e-02
2.840000000000000213e+01,4.908300470560789108e-04,1.496662295366099106e-02
2.860000000000000142e+01,3.493157273624092340e-04,9.794241897664627064e-03
2.880000000000000071e+01,3.814844531007111073e-04,1.149166153002714047e-02
2.900000000000000000e+01,4.484660457819700241e-04,1.323080732867947668e-02
2.920000000000000284e+01,6.687969435006380081e-04,1.963458701006677576e-02
2.940000000000000213e+01,1.144072972238063812e-03,3.326377995676780414e-02
2.960000000000000142e+01,3.628094447776675224e-03,1.046656791499200323e-01
2.980000000000000071e+01,2.941787941381335258e-03,8.406375077581401678e-02
3.000000000000000000e+01,1.205073436722159386e-03,3.428094189995305879e-02
3.020000000000000284e+01,6.954615819267928600e-04,1.963186998901741628e-02
3.040000000000000213e+01,4.342561005614697933e-04,1.178173958245535766e-02
3.060000000000000142e+01,3.270650922786444426e-04,8.579801083263980527e-03
3.080000000000000071e+01,5.630255327560007572e-04,1.438887547937904403e-02
3.100000000000000000e+01,2.886087168008089066e-04,8.846823718400897985e-03
3.120000000000000284e+01,1.892851723823696375e-04,5.587396006379399295e-03
3.140000000000000213e+01,1.564472477184608579e-04,4.977465222368051417e-03
3.160000000000000142e+01,1.670936326263472438e-04,4.768340852377105782e-03
3.180000000000000071e+01,1.135628626798279583e-04,3.530518949753165287e-03
3.200000000000000000e+01,1.586168509675189853e-04,4.285033178357131739e-03
3.220000000000000284e+01,1.068351193680427969e-04,3.082792243825851868e-03
3.239999999999999858e+01,8.860306843416765332e-05,2.804443483776362499e-03
3.260000000000000142e+01,1.629140169825404882e-04,5.171264689215197136e-03
3.280000000000000426e+01,1.518678327556699514e-04,4.090304526222210239e-03
3.300000000000000000e+01,8.482450357405468822e-05,2.553812961783920657e-03
3.320000000000000284e+01,7.433004066115245223e-05,2.254258026127589978e-03
3.339999999999999858e+01,1.099974397220648825e-04,2.022927634645313617e-03
3.360000000000000142e+01,8.200597949326038361e-05,2.608839861521947481e-03
3.380000000000000426e+01,8.956484089139848948e-05,1.536104997291150211e-03
3.400000000000000000e+01,5.595095717580989003e-05,2.402162504059420726e-03
3.420000000000000284e+01,1.612286541785579175e-05,1.290314577840193100e-03
3.439999999999999858e+01,9.771859913598746061e-05,2.910890245287571683e-03
3.460000000000000142e+01,8.388990681851282716e-05,2.143561581738790810e-03
3.480000000000000426e+01,2.221010072389617562e-05,9.566134822906697871e-04
3.500000000000000000e+01,9.771765326149761677e-05,2.314589995095456699e-03
3.520000000000000284e+01,2.925805529230274260e-05,1.806046968277589138e-03
3.539999999999999858e+01,9.939745359588414431e-05,2.365023037963738875e-03
3.560000000000000142e+01,1.032075233524665236e-04,1.509440601655603724e-03
3.580000000000000426e+01,2.458818198647350073e-05,1.059528063410447368e-03
3.600000000000000000e+01,4.310007716412656009e-05,1.220544280593103279e-03
3.620000000000000284e+01,7.828959496691823006e-05,2.676832908610832056e-03
3.639999999999999858e+01,1.389889366691932082e-04,3.817234996790505250e-03
3.660000000000000142e+01,3.476520214462652802e-05,6.534146025722663374e-04
3.680000000000000426e+01,1.142938635894097388e-04,2.568069968029377224e-03
3.700000000000000000e+01,2.159067480533849448e-05,1.402189061518733550e-03
3.720000000000000284e+01,2.362334089411888272e-05,1.071499793039792751e-03
3.739999999999999858e+01,8.226260979427024722e-05,2.613740520630968272e-03
3.760000000000000142e+01,1.059920250554569066e-04,1.194498825710371822e-03
3.780000000000000426e+01,1.793127194105181843e-05,1.212292265469610284e-03
3.800000000000000000e+01,9.666028199717402458e-05,2.395656816510792052e-03
3.820000000000000284e+01,1.376517611788585782e-04,2.918038607684879382e-03
3.840000000000000568e+01,4.086853732587769628e-05,3.899822595439789001e-04
3.860000000000000142e+01,5.326305472408421338e-05,1.727311940132962185e-03
3.880000000000000426e+01,2.745168785622809082e-05,7.892000491818210433e-04
3.900000000000000000e+01,1.473177544539794326e-04,3.495534879048245881e-03
3.920000000000000284e+01,1.109475633711554110e-04,1.416507431678668948e-03
3.940000000000000568e+01,1.195468212245032191e-04,1.154838299609156540e-03
3.960000000000000142e+01,6.841366848675534129e-05,1.408058828862027417e-03
3.980000000000000426e+01,8.085861918516457081e-05,2.086311835507498672e-03
4.000000000000000000e+01,1.703219459159299731e-05,8.640910157481370519e-04
4.020000000000000284e+01,6.789393955841660500e-05,1.620333640046505222e-03
4.040000000000000568e+01,6.685944390483200550e-05,1.774729541524511711e-03
4.060000000000000142e+01,6.061310705263167620e-05,1.934064455072455726e-03
4.080000000000000426e+01,7.530674338340759277e-05,2.113399004003924109e-03
4.100000000000000000e+01,4.126603380427695811e-05,9.628889712426351053e-04
4.120000000000000284e+01,1.814999704947695136e-04,1.786477500955254566e-03
4.140000000000000568e+01,5.853927359567023814e-05,1.245205998000173267e-03
4.160000000000000142e+01,1.403479982400313020e-04,3.012730353676910163e-03
4.180000000000000426e+01,1.177964732050895691e-04,1.469837370377782577e-03
4.200000000000000000e+01,5.907082595513202250e-05,1.708027119691775137e-03
4.220000000000000284e+01,1.364924537483602762e-04,2.750421886601443159e-03
4.240000000000000568e+01,9.808797040022909641e-05,2.269314806910064947e-03
4.260000000000000142e+01,1.183289132313802838e-04,1.223696999939095096e-03
4.280000000000000426e+01,1.751470990711823106e-04,2.461373738633762000e-03
4.300000000000000000e+01,1.611306834092829376e-05,7.357465006780360443e-04
4.320000000000000284e+01,1.137528452090919018e-04,1.581933679249379610e-03
4.340000000000000568e+01,4.203947537462227046e-05,1.484033614107990858e-03
4.360000000000000142e+01,1.731398515403270721e-04,2.986334535691598496e-03
4.380000000000000426e+01,1.135229831561446190e-04,6.182729845595231078e-04
4.400000000000000000e+01,1.755320263328030705e-04,1.655053558169094358e-03
4.420000000000000284e+01,4.177574737695977092e-05,6.106623379926293159e-04
4.440000000000000568e+01,1.050612991093657911e-04,2.198829600380359812e-03
4.460000000000000142e+01,1.444703666493296623e-04,2.742651177967479325e-03
4.480000000000000426e+01,5.365884862840175629e-05,1.160321706356103998e-03
4.500000000000000000e+01,1.199409598484635353e-04,1.750633656379174674e-03
4.520000000000000284e+01,2.372010203544050455e-04,2.132609869014286900e-03
4.540000000000000568e+01,8.252976840594783425e-05,1.911040310740255276e-03
4.560000000000000142e+01,1.318951690336689353e-04,2.452049922890786344e-03
4.580000000000000426e+01,1.346780481981113553e-04,2.443031673937904637e-03
4.600000000000000000e+01,1.150044190580956638e-04,1.491479132220542439e-03
4.620000000000000284e+01,2.324128145119175315e-04,3.481912853442565084e-03
4.640000000000000568e+01,2.153890382032841444e-04,2.027522268659798753e-03
4.660000000000000142e+01,1.064875468728132546e-04,7.483540696117910607e-04
4.680000000000000426e+01,2.581663284217938781e-05,8.663433996153686780e-04
4.700000000000000000e+01,1.204931177198886871e-04,2.046322261568084191e-03
4.720000000000000284e+01,1.346636563539505005e-04,2.381931698964716293e-03
4.740000000000000568e+01,1.520910882391035557e-04,1.407194603019374301e-03
4.760000000000000142e+01,8.070073090493679047e-05,4.752694680597358327e-04
4.780000000000000426e+01,1.105892006307840347e-04,1.840591173123141619e-03
4.800000000000000000e+01,3.737771112355403602e-05,1.140011103957703359e-03
4.820000000000000284e+01,5.877966759726405144e-05,1.187662976870110113e-03
4.840000000000000568e+01,8.943922875914722681e-05,1.349277937575532908e-03
4.860000000000000142e+01,5.561498619499616325e-05,1.284181813516871830e-03
4.880000000000000426e+01,2.777671616058796644e-04,3.761287269606864055e-03
4.900000000000000000e+01,1.245645253220573068e-04,7.511715078051798720e-04
4.920000000000000284e+01,5.525585584109649062e-05,7.894182457458112428e-04
4.940000000000000568e+01,1.035867098835296929e-04,7.492875030997155983e-04
4.960000000000000142e+01,5.550457717617973685e-05,1.033052589460930820e-03
4.980000000000000426e+01,1.770251765265129507e-05,6.470964809513949203e-04
5.000000000000000000e+01,1.031195424729958177e-04,7.648469879403752480e-04
5.020000000000000284e+01,6.673859752481803298e-05,1.787957347273536491e-04
5.040000000000000568e+01,6.037052298779599369e-05,1.379424328742487630e-03
5.060000000000000142e+01,9.148890967480838299e-05,1.437889765013655534e-04
5.080000000000000426e+01,1.053201413014903665e-04,6.133083762803295032e-04
5.100000000000000000e+01,2.782639057841151953e-05,8.035423880246634785e-04
5.120000000000000284e+01,3.464122710283845663e-05,1.010903270657504500e-03
5.140000000000000568e+01,1.013872897601686418e-04,1.681758223521091821e-03
5.160000000000000142e+01,5.200077794142998755e-05,1.118556170385458714e-03
5.180000000000000426e+01,1.004390942398458719e-04,1.024706458168012221e-03
5.200000000000000000e+01,5.275709554553031921e-05,1.264898226181462209e-03
5.220000000000000284e+01,6.022507295710965991e-05,9.075909609624224859e-04
5.240000000000000568e+01,4.764012919622473419e-05,1.118654739189870297e-03
5.260000000000000142e+01,5.510515256901271641e-05,3.182159368789923564e-04
5.280000000000000426e+01,4.420657569426111877e-05,4.025275381955953661e-04
5.300000000000000000e+01,1.700541179161518812e-05,8.795677548410948390e-04
5.320000000000000284e+01,4.993608308723196387e-05,7.818558677736690311e-04
5.340000000000000568e+01,6.803645374020561576e-05,5.623534294134696545e-04
5.360000000000000142e+01,6.840631249360740185e-05,9.973421912317047538e-04
5.380000000000000426e+01,2.774477979983203113e-05,8.711782410637416811e-04
5.400000000000000000e+01,1.790544592950027436e-05,7.597749481900229786e-04
5.420000000000000284e+01,5.801699444418773055e-05,1.163742033043282031e-03
5.440000000000000568e+01,1.048164849635213614e-04,1.630758073793501422e-03
5.460000000000000142e+01,7.081823423504829407e-05,1.459550647067106599e-04
5.480000000000000426e+01,1.228897599503397942e-04,7.275980856784128054e-04
5.500000000000000000e+01,2.928044705186039209e-05,7.754430524867722075e-04
5.520000000000000284e+01,7.109651778591796756e-05,4.612531427509625366e-04
5.540000000000000568e+01,8.794069435680285096e-05,1.106231404182818779e-03
5.560000000000000142e+01,3.503034895402379334e-05,4.918744698763074597e-04
5.580000000000000426e+01,2.024523855652660131e-04,1.817132024276419148e-03
5.600000000000000000e+01,7.418289897032082081e-05,7.651475418901739932e-04
5.620000000000000284e+01,2.978434895339887589e-05,4.741286931832079210e-04
5.640000000000000568e+01,1.004134755930863321e-04,7.617000340597985218e-04
5.660000000000000142e+01,1.367788354400545359e-04,3.983669228540625239e-04
5.680000000000000426e+01,5.520559716387651861e-05,1.007321829097833615e-03
5.700000000000000000e+01,5.626838174066506326e-05,8.584329368500663929e-04
5.720000000000000284e+01,2.858554580598138273e-05,6.302093593566369598e-04
5.740000000000000568e+01,3.638326961663551629e-05,9.524299503734241345e-04
5.760000000000000142e+01,3.415918763494119048e-05,8.718979103664236882e-04
5.780000000000000426e+01,2.533229053369723260e-05,8.726351678814903623e-04
5.800000000000000000e+01,3.057934009120799601e-05,7.065951628344288495e-04
5.820000000000000284e+01,7.015900337137281895e-05,2.225228607039685005e-04
5.840000000000000568e+01,2.096787829941604286e-05,7.353831149381524638e-04
5.860000000000000142e+01,6.589529948541894555e-05,4.990591000743945654e-04
5.880000000000000426e+01,1.805024658096954226e-05,5.424134614918623559e-04
5.900000000000000000e+01,5.065184814156964421e-05,3.374488001784480906e-04
5.920000000000000284e+01,2.592047712823841721e-05,4.856509804094007047e-04
5.940000000000000568e+01,5.606242848443798721e-05,6.799899271106743482e-04
5.960000000000000142e+01,2.922518251580186188e-05,4.785226305303260817e-04
5.980000000000000426e+01,1.416661234543425962e-05,5.718976810801116098e-04
6.000000000000000000e+01,3.611854976043105125e-03,2.527029909072642938e-02
6.020000000000000284e+01,1.672550570219755173e-04,8.937823164606093201e-04
6.040000000000000568e+01,5.514147778740152717e-05,9.245887417775876553e-04
6.060000000000000142e+01,3.967774318880401552e-05,6.641202202960412061e-04
6.080000000000000426e+01,9.266337292501702905e-05,6.347118879194981692e-04
6.100000000000000000e+01,7.832132541807368398e-05,8.963377724564517562e-04
6.120000000000000284e+01,9.446788317291066051e-05,7.886331625316154005e-04
6.140000000000000568e+01,6.513220432680100203e-05,6.815291848575687596e-04
6.160000000000000142e+01,3.329713217681273818e-05,8.405973861740291715e-04
6.180000000000000426e+01,8.876880019670352340e-05,9.408171164945260904e-04
6.200000000000000000e+01,5.532706563826650381e-05,7.125347901269887037e-04
6.220000000000000284e+01,1.500215239502722397e-05,5.982691102805875192e-04
6.240000000000000568e+01,2.081227648886851966e-05,5.379167381536422050e-04
6.260000000000000142e+01,4.501666990108788013e-05,4.228023630546346497e-04
6.280000000000000426e+01,3.151605051243677735e-05,5.331634558804418129e-04
6.300000000000000000e+01,6.833274528617039323e-05,6.797341969160847642e-04
6.320000000000000284e+01,6.797745299991220236e-05,8.356202817083512252e-04
6.340000000000000568e+01,5.986932956147938967e-05,4.098402778784751869e-04
6.360000000000000142e+01,7.478491897927597165e-05,5.092246280477406200e-04
6.380000000000000426e+01,3.376050153747200966e-05,4.082144520280939432e-04
6.400000000000000000e+01,7.967176316014956683e-06,6.412289254188569768e-04
6.420000000000000284e+01,4.131945752305909991e-05,4.870086574095628599e-04
6.440000000000000568e+01,5.490371040650643408e-05,6.919137504851135623e-04
6.460000000000000853e+01,1.458794486097758636e-05,6.241839955076867530e-04
6.479999999999999716e+01,3.587128594517707825e-05,7.833035894648027663e-04
6.500000000000000000e+01,3.294264752184972167e-05,4.525820838676976017e-04
6.520000000000000284e+01,5.558611155720427632e-05,2.814094376491788215e-04
6.540000000000000568e+01,3.853694943245500326e-05,8.262133838185087807e-04
6.560000000000000853e+01,5.689409590559080243e-05,4.525566485416941524e-04
6.579999999999999716e+01,4.707917833002284169e-05,7.745583266959187507e-04
6.600000000000000000e+01,4.875958984484896064e-05,4.386244410169749808e-04
6.620000000000000284e+01,8.506837912136688828e-05,5.483946559122364253e-04
6.640000000000000568e+01,1.391757396049797535e-04,1.343528462974429493e-03
6.660000000000000853e+01,7.247020403156057000e-05,2.821461729236051687e-04
6.679999999999999716e+01,6.470040534622967243e-05,6.023134813865627102e-04
6.700000000000000000e+01,7.459305197698995471e-05,4.234021787813975327e-04
6.720000000000000284e+01,8.219241863116621971e-05,6.914106866905508257e-04
6.740000000000000568e+01,8.566064207116141915e-05,9.665608050364649963e-04
6.760000000000000853e+01,1.901161886053159833e-04,6.445767905965017882e-04
6.779999999999999716e+01,7.567664579255506396e-05,3.331654253594076485e-04
6.800000000000000000e+01,1.947813871083781123e-04,4.970537149729452276e-04
6.820000000000000284e+01,3.826097818091511726e-04,1.518264745940059359e-03
6.840000000000000568e+01,1.741095475153997540e-04,1.393503000614122831e-03
6.860000000000000853e+01,6.358837126754224300e-04,3.837549001435187467e-03
6.879999999999999716e+01,1.067450037226080894e-03,5.247470831067985002e-03
6.900000000000000000e+01,1.125558512285351753e-03,5.712894838363445117e-03
6.920000000000000284e+01,8.364956738660112023e-05,6.806071740771968415e-04
6.940000000000000568e+01,2.014657366089522839e-04,1.284037160874833229e-03
6.960000000000000853e+01,4.156446084380149841e-04,2.552454363248967805e-03
6.979999999999999716e+01,2.033787604887038469e-04,1.615145811102669093e-03
7.000000000000000000e+01,4.002438508905470371e-04,2.544182669303125810e-03
7.020000000000000284e+01,5.875485949218273163e-04,3.447604599418591532e-03
7.040000000000000568e+01,9.155354346148669720e-04,4.521729474353909824e-03
7.060000000000000853e+01,5.882223485969007015e-04,3.213474090010506878e-03
7.079999999999999716e+01,2.139584394171833992e-04,1.606760269737238017e-03
7.100000000000000000e+01,5.490562180057168007e-04,2.243008645542869921e-03
7.120000000000000284e+01,2.263515925733372569e-04,1.375173399441319364e-03
7.140000000000000568e+01,1.366752694593742490e-04,1.805614556745187423e-04
7.160000000000000853e+01,1.154123674496077001e-04,5.492327424721385421e-04
7.179999999999999716e+01,1.582600962137803435e-04,1.213933052411594752e-03
7.200000000000000000e+01,1.698694686638191342e-04,1.357246726894639419e-03
7.220000000000000284e+01,3.093649866059422493e-04,2.030470600869453517e-03
7.240000000000000568e+01,2.448264975100755692e-03,1.229819799295739022e-02
7.260000000000000853e+01,2.611715462990105152e-04,1.258810438218992524e-03
7.279999999999999716e+01,1.364698837278410792e-04,7.266127818399612231e-04
7.300000000000000000e+01,1.509089343016967177e-04,2.510443323844513061e-04
7.320000000000000284e+01,2.602041349746286869e-04,7.495099083309146983e-04
7.340000000000000568e+01,9.297459473600611091e-05,7.458219169984116933e-04
7.360000000000000853e+01,3.454220131970942020e-05,5.981811794335945400e-04
7.379999999999999716e+01,8.383164094993844628e-05,3.295739035733412001e-04
7.400000000000000000e+01,9.793716162675991654e-05,3.049459059625661854e-04
7.420000000000000284e+01,6.138287426438182592e-05,7.873134392816130266e-04
7.440000000000000568e+01,1.223986910190433264e-04,6.667526592389889754e-04
7.460000000000000853e+01,7.038132025627419353e-05,4.445682058837982942e-04
7.479999999999999716e+01,1.440280720998998731e-05,5.847766303031387428e-04
7.500000000000000000e+01,8.988868648884817958e-05,8.324735631126747859e-04
7.520000000000000284e+01,8.012171747395768762e-05,5.674637597273098555e-04
7.540000000000000568e+01,1.411857811035588384e-04,2.224455723583497501e-04
7.560000000000000853e+01,3.839705459540709853e-05,3.856251356032832224e-04
7.579999999999999716e+01,1.652878418099135160e-04,1.104144736116325709e-03
7.600000000000000000e+01,3.651072984212078154e-05,3.807347301485843657e-04
7.620000000000000284e+01,6.693864997942000628e-05,2.397849330721233297e-04
7.640000000000000568e+01,7.201680273283272982e-05,2.109667052399145752e-04
7.660000000000000853e+01,8.287180389743298292e-05,4.274362041964681704e-04
7.680000000000001137e+01,2.759203744062688202e-05,4.816270298598258632e-04
7.700000000000000000e+01,1.484126278228359297e-05,4.423122079504491133e-04
7.720000000000000284e+01,6.029053474776446819e-05,2.808621475429073575e-04
7.740000000000000568e+01,5.636531932395882905e-05,5.334634509623791725e-04
7.760000000000000853e+01,4.583380723488517106e-05,6.664327937708546066e-04
7.780000000000001137e+01,9.686632984085008502e-05,9.488755962580330036e-05
7.800000000000000000e+01,7.437654130626469851e-05,1.918122605913160489e-04
7.820000000000000284e+01,8.148555934894829988e-05,7.556017523234036118e-04
7.840000000000000568e+01,5.866795254405587912e-05,5.358617040293983625e-04
7.860000000000000853e+01,1.754023105604574084e-04,1.112880192976192653e-03
7.880000000000001137e+01,5.179592699278146029e-05,5.399271594874637589e-04
7.900000000000000000e+01,5.256949225440621376e-05,3.986084805042497273e-04
7.920000000000000284e+01,4.120166340726427734e-05,5.994837752072798174e-04
7.940000000000000568e+01,4.746560807689093053e-05,3.217826231677901059e-04
7.960000000000000853e+01,1.054790118359960616e-05,5.230199022800407225e-04
7.980000000000001137e+01,5.458066516439430416e-05,3.252143418589040257e-04
8.000000000000000000e+01,4.976066338713280857e-05,4.097715227522254764e-04
8.020000000000000284e+01,1.809124478313606232e-05,4.200696925481914486e-04
8.040000000000000568e+01,4.348636139184236526e-05,3.561364983716081489e-04
8.060000000000000853e+01,3.240586374886333942e-05,5.360803298538820323e-04
8.080000000000001137e+01,4.017557876068167388e-05,4.535827052942986671e-04
8.100000000000000000e+01,5.607463390333577991e-05,2.864836305154690741e-04
8.120000000000000284e+01,3.718824154930189252e-05,4.630370540821013921e-04
8.140000000000000568e+01,5.315453745424747467e-05,6.571308418562808859e-04
8.160000000000000853e+01,2.142412631656043231e-05,4.612638371813502906e-04
8.180000000000001137e+01,4.130377783440053463e-05,5.453629362303773773e-04
8.200000000000000000e+01,6.489794759545475245e-05,3.571598274624259578e-04
8.220000000000000284e+01,4.488678678171709180e-05,3.353261519491547503e-04
8.240000000000000568e+01,5.606651029665954411e-05,4.602870213191106270e-04
8.260000000000000853e+01,2.730609048740006983e-05,5.418549585478268666e-04
8.280000000000001137e+01,1.437486207578331232e-05,5.159970479061137816e-04
8.300000000000000000e+01,6.693131581414490938e-05,6.783467855319011636e-04
8.320000000000000284e+01,2.135336762876249850e-05,4.953260062601912931e-04
8.340000000000000568e+01,1.817810880311299115e-05,5.086088361034204596e-04
8.360000000000000853e+01,7.519726932514458895e-05,3.765139150245885207e-04
8.380000000000001137e+01,3.811824353761039674e-05,4.335826083322112754e-04
8.400000000000000000e+01,2.909040085796732455e-05,3.747300438242908067e-04
8.420000000000000284e+01,2.786456934700254351e-05,3.717978203196890125e-04
8.440000000000000568e+01,4.938631718687247485e-06,4.720434827139570835e-04
8.460000000000000853e+01,8.005378185771405697e-05,4.399158598512113694e-04
8.480000000000001137e+01,3.650681173894554377e-05,3.465463142399652515e-04
8.500000000000000000e+01,4.236083896103082225e-06,4.676851442928730792e-04
8.520000000000000284e+01,2.245533505629282445e-05,3.901185480924364616e-04
8.540000000000000568e+01,1.316483758273534477e-05,4.640314439146862088e-04
8.560000000000000853e+01,4.300425280234776437e-05,3.074366688289157691e-04
8.580000000000001137e+01,1.606543810339644551e-05,4.164801208746084422e-04
8.600000000000000000e+01,3.031991946045309305e-05,4.879718281923884422e-04
8.620000000000000284e+01,5.386754492064937949e-05,6.136149985929847343e-04
8.640000000000000568e+01,3.977583401137962937e-05,3.338918021936716839e-04
8.660000000000000853e+01,4.814037311007268727e-05,4.998620874846573282e-04
8.680000000000001137e+01,3.797476529143750668e-05,4.243169019079314169e-04
8.700000000000000000e+01,5.844589395564980805e-06,4.475074895660976050e-04
8.720000000000000284e+01,2.419995689706411213e-05,4.676744875254986041e-04
