frequency_hz,acceleration_m_s2,displacement_um
1.000000000000000000e+01,1.917483496072236449e-05,3.009253336010425574e-03
1.020000000000000107e+01,4.124368206248618662e-05,7.493386238037054795e-03
1.040000000000000036e+01,3.031593405466992408e-05,1.007090258380666757e-02
1.060000000000000142e+01,3.160186679451726377e-05,6.507139454611183225e-03
1.080000000000000071e+01,5.945192697254242375e-06,3.062326485062509453e-03
1.100000000000000000e+01,4.590852040564641356e-05,1.181406771489933519e-02
1.120000000000000107e+01,3.868473504553548992e-05,5.020419941554847901e-03
1.140000000000000036e+01,1.906990473798941821e-05,6.139377717244751120e-03
1.160000000000000142e+01,1.901738505694083869e-05,5.076065311400820325e-03
1.180000000000000071e+01,1.116219118557637557e-05,3.600136152422453439e-03
1.200000000000000000e+01,1.502123268437571824e-05,5.326508595797228157e-03
1.220000000000000107e+01,2.127669722540304065e-05,5.273132152918503200e-03
1.240000000000000036e+01,2.730111009441316128e-05,5.812604709363733413e-03
1.260000000000000142e+01,3.389232006156817079e-05,2.938155477943506406e-03
1.280000000000000071e+01,3.186463800375349820e-05,2.926184798910728448e-03
1.300000000000000000e+01,1.988359144888818264e-05,5.441185238874416200e-03
1.320000000000000107e+01,5.699849862139672041e-05,1.015468994093147830e-02
1.340000000000000036e+01,3.764940629480406642e-05,2.837108144828036794e-03
1.360000000000000142e+01,3.374030347913503647e-05,4.671665688863333755e-03
1.380000000000000071e+01,2.408609907433856279e-05,5.434761092961963407e-03
1.400000000000000000e+01,3.934484630008228123e-05,6.392496582080030992e-03
1.420000000000000107e+01,1.659891495364718139e-05,2.713401932366165011e-04
1.440000000000000036e+01,1.646753116801846772e-05,1.911786310527888513e-03
1.460000000000000142e+01,2.310451236553490162e-05,2.095055973162912415e-03
1.480000000000000071e+01,4.054663077113218606e-05,4.622805985025135039e-03
1.500000000000000000e+01,2.552088881202507764e-05,4.213141810614151432e-03
1.520000000000000107e+01,3.929906233679503202e-05,2.146712869000980389e-03
1.540000000000000036e+01,5.393226820160634816e-05,6.421071885727012984e-03
1.560000000000000142e+01,1.175159832200733945e-05,1.170587869250605366e-03
1.580000000000000071e+01,1.498695291957119480e-05,3.126205327021193935e-03
1.600000000000000000e+01,2.971162211906630546e-05,3.532877164092048782e-03
1.619999999999999929e+01,6.496236892417073250e-05,7.821741642679352555e-03
1.640000000000000213e+01,2.588129609648603946e-05,2.997611983623035738e-03
1.660000000000000142e+01,3.535434734658338130e-05,2.249394167094588646e-03
1.680000000000000071e+01,7.024205842753872275e-05,6.166874410679271980e-03
1.700000000000000000e+01,8.029769378481432796e-05,7.030684792022861077e-03
1.719999999999999929e+01,9.700744703877717257e-05,7.222669176477822944e-03
1.740000000000000213e+01,1.000011106953024864e-04,8.912118770231175838e-03
1.760000000000000142e+01,1.902629883261397481e-04,1.527954868955332286e-02
1.780000000000000071e+01,2.715936570893973112e-04,2.250836291145460327e-02
1.800000000000000000e+01,5.982500733807682991e-04,4.708752830307867676e-02
1.819999999999999929e+01,3.066061297431588173e-03,2.337948193092342919e-01
1.840000000000000213e+01,1.013807137496769428e-03,7.483040614247250810e-02
1.860000000000000142e+01,1.555178459966555238e-04,1.255743510990437600e-02
1.880000000000000071e+01,1.520183286629617214e-04,1.243170144327199883e-02
1.900000000000000000e+01,7.484701927751302719e-05,7.050720982221075211e-03
1.920000000000000284e+01,8.613494719611480832e-05,6.799709047284769117e-03
1.940000000000000213e+01,8.142033766489475965e-05,6.174834399289213377e-03
1.960000000000000142e+01,2.862455221475102007e-05,2.466386602564924705e-03
1.980000000000000071e+01,4.153246118221431971e-05,4.240990130767234752e-03
2.000000000000000000e+01,3.009885949722956866e-05,1.746943641768967329e-03
2.020000000000000284e+01,2.296083221153821796e-05,2.698449977510146511e-03
2.040000000000000213e+01,1.440199594071600586e-05,2.301740333576705357e-03
2.060000000000000142e+01,1.438935760234016925e-05,2.005120387310405962e-03
2.080000000000000071e+01,3.851392102660611272e-05,1.057447657434270206e-03
2.100000000000000000e+01,4.238929614075459540e-05,2.976882137022843731e-03
2.120000000000000284e+01,1.205956505145877600e-05,1.989702140999358767e-03
2.140000000000000213e+01,4.066678957315161824e-05,3.773704603107575287e-03
2.160000000000000142e+01,3.687485877890139818e-05,1.993410563355310465e-03
2.180000000000000071e+01,2.904702159867156297e-05,2.410849560660666396e-03
2.200000000000000000e+01,4.530837031779810786e-05,1.318500182307001754e-03
2.220000000000000284e+01,3.695117993629537523e-05,1.755026983743757270e-03
2.240000000000000213e+01,1.376085674564819783e-05,1.033620465812221762e-03
2.260000000000000142e+01,1.985897506528999656e-05,2.526631080550172537e-03
2.280000000000000071e+01,3.716779610840603709e-05,6.132499865591220034e-04
2.300000000000000000e+01,4.872238059761002660e-05,2.526608313290782705e-03
2.320000000000000284e+01,2.955806121462956071e-05,5.748417256770395984e-04
2.340000000000000213e+01,3.950171958422288299e-05,2.716964718134888025e-03
2.360000000000000142e+01,3.787432433455251157e-05,2.630017818230346552e-04
2.380000000000000071e+01,1.264982802240410820e-05,9.156239566283832371e-04
2.400000000000000000e+01,9.284942279919050634e-06,1.473822531376924950e-03
2.420000000000000284e+01,2.634717202454339713e-05,8.269807736866508245e-04
2.440000000000000213e+01,4.624315261025913060e-05,3.135863057632367647e-03
2.460000000000000142e+01,2.246659641969017684e-05,1.791900060771886138e-03
2.480000000000000071e+01,4.329279181547462940e-05,2.685294418131025859e-03
2.500000000000000000e+01,2.535319617891218513e-05,2.379350360822114503e-03
2.520000000000000284e+01,1.273026555281830952e-05,1.871937202631904478e-03
2.540000000000000213e+01,1.313962184212869033e-05,9.400409030631697678e-04
2.560000000000000142e+01,4.106825508642941713e-05,2.954051819650590095e-03
2.580000000000000071e+01,8.673647971590980887e-05,2.026827705400922278e-03
2.600000000000000000e+01,3.172931974404491484e-05,4.370421511292962597e-04
2.620000000000000284e+01,3.457247657934203744e-05,1.583496889645447580e-03
2.640000000000000213e+01,2.056133416772354394e-05,1.205228497374404711e-03
2.660000000000000142e+01,4.265062671038322151e-05,9.383667724018167084e-04
2.680000000000000071e+01,2.952270369860343635e-05,1.009277714580232924e-03
2.700000000000000000e+01,1.297843937209108844e-05,8.799492282270181091e-04
2.720000000000000284e+01,3.860378274112008512e-05,1.874843667640780070e-03
2.740000000000000213e+01,3.400456625968217850e-05,1.023700637560453000e-03
2.760000000000000142e+01,1.054934546118602157e-04,3.081516888204608243e-03
2.780000000000000071e+01,5.380373113439418375e-05,1.074817341667222339e-03
2.800000000000000000e+01,1.094884719350375235e-04,2.921583975169709472e-03
2.820000000000000284e+01,5.855611016158945858e-05,8.868721422109628700e-04
2.840000000000000213e+01,9.330833563581109047e-05,2.493531570068649190e-03
2.860000000000000142e+01,8.296031592180952430e-05,2.869172792773756059e-03
2.880000000000000071e+01,7.052481669234111905e-05,2.356104738546709824e-03
2.900000000000000000e+01,9.861674334388226271e-05,2.475592015835288359e-03
2.920000000000000284e+01,1.729576906654983759e-04,4.840934097511878642e-03
2.940000000000000213e+01,2.915584482252597809e-04,8.156826699695855776e-03
2.960000000000000142e+01,9.129511308856308460e-04,2.589685432945549107e-02
2.980000000000000071e+01,7.385183125734329224e-04,2.157875010960094014e-02
3.000000000000000000e+01,2.711178385652601719e-04,8.116709844339823482e-03
3.020000000000000284e+01,1.466794637963175774e-04,4.763519076388240264e-03
3.040000000000000213e+01,1.594476489117369056e-04,4.962559382549907618e-03
3.060000000000000142e+01,8.910558972274884582e-05,2.754242656003674187e-03
3.080000000000000071e+01,8.755023009143769741e-05,2.841199499762177803e-03
3.100000000000000000e+01,5.765182868344709277e-05,2.307772930550547677e-03
3.120000000000000284e+01,5.626744678011164069e-05,2.140296485343022581e-03
3.140000000000000213e+01,4.409230677993036807e-05,1.778857520818430925e-03
