frequency_hz,acceleration_m_s2,displacement_um
3.760000000000000142e+01,3.502193067106418312e-05,5.962627022275657739e-04
3.780000000000000426e+01,3.999425825895741582e-05,4.064137823634526685e-04
3.800000000000000000e+01,2.619606129883322865e-05,9.400962447124595715e-04
3.820000000000000284e+01,1.788303961802739650e-05,3.254128660337779152e-04
3.840000000000000568e+01,3.976967491325922310e-05,7.676670317547356487e-04
3.860000000000000142e+01,2.910708826675545424e-05,3.559502757069861641e-04
3.880000000000000426e+01,2.287620191054884344e-05,4.591494645928250449e-04
3.900000000000000000e+01,4.226155579090118408e-05,1.010469582549094417e-03
3.920000000000000284e+01,1.906689590214227792e-06,5.055789582212676493e-04
3.940000000000000568e+01,3.070254751946777105e-05,2.322579110631275439e-05
3.960000000000000142e+01,1.241824429598636925e-05,5.604010353557975846e-04
3.980000000000000426e+01,4.537574932328425348e-05,5.183980117978235613e-04
4.000000000000000000e+01,5.701406553271226585e-05,5.655151757207836768e-04
4.020000000000000284e+01,6.503143958980217576e-05,7.630488874347761668e-04
4.040000000000000568e+01,4.497316331253387034e-05,3.890659890904006905e-04
4.060000000000000142e+01,1.660472298681270331e-05,3.732945458743091682e-04
4.080000000000000426e+01,2.134200803993735462e-05,4.773017661364143630e-04
4.100000000000000000e+01,2.586018308647908270e-05,7.485426147921549461e-04
4.120000000000000284e+01,6.703787948936223984e-05,1.118225884173665958e-03
4.140000000000000568e+01,6.214925087988376617e-05,5.181904446616829871e-04
4.160000000000000142e+01,4.545091360341757536e-05,3.012434960943371890e-04
4.180000000000000426e+01,3.005090402439236641e-04,3.940691934556670405e-03
4.200000000000000000e+01,1.690401113592088223e-04,2.851525044047848421e-03
4.220000000000000284e+01,4.275253741070628166e-05,5.438092040201415170e-04
4.240000000000000568e+01,3.442600791458971798e-05,7.354374323274901317e-04
4.260000000000000142e+01,6.823503645136952400e-05,1.170762201576882244e-03
4.280000000000000426e+01,1.666575408307835460e-04,2.710903640142625290e-03
4.300000000000000000e+01,1.499953359598293900e-04,2.002789079732853177e-03
4.320000000000000284e+01,7.740889122942462564e-05,1.227691600443278153e-03
4.340000000000000568e+01,1.901337054732721299e-05,6.304576630358863518e-04
4.360000000000000142e+01,1.159958264906890690e-04,1.329063136826885662e-03
4.380000000000000426e+01,7.978987559909000993e-05,1.418066408441195740e-03
