frequency_hz,acceleration_m_s2,displacement_um
2.360000000000000142e+01,1.057992267305962741e-04,1.401581522693165320e-02
2.380000000000000071e+01,5.226440043770708144e-05,1.140187757105054142e-02
2.400000000000000000e+01,1.469665003241971135e-04,1.448449282670714357e-02
2.420000000000000284e+01,5.653414336848072708e-05,9.956823125417343240e-03
2.440000000000000213e+01,1.323367614531889558e-04,1.142965730551564162e-02
2.460000000000000142e+01,1.143942427006550133e-04,1.155044780440285176e-02
2.480000000000000071e+01,7.001510675763711333e-05,9.472728671497780695e-03
2.500000000000000000e+01,3.705579729285091162e-05,1.058711421160228941e-02
2.520000000000000284e+01,2.187303907703608274e-04,1.557726406498657033e-02
2.540000000000000213e+01,1.461305073462426662e-04,1.372187164965424193e-02
2.560000000000000142e+01,6.404501036740839481e-04,3.366971365549787515e-02
2.580000000000000071e+01,4.355320998001843691e-04,9.248124523785844486e-03
2.600000000000000000e+01,1.075114851118996739e-04,5.079844115475161577e-03
2.620000000000000284e+01,1.158873346867039800e-04,1.013473526529968909e-02
2.640000000000000213e+01,8.322321082232519984e-05,1.037683016423815788e-02
2.660000000000000142e+01,1.000024349195882678e-04,6.665434561823660106e-03
2.680000000000000071e+01,8.923283166950568557e-05,8.244163577602280774e-03
2.700000000000000000e+01,5.913732456974685192e-05,6.460548480665546413e-03
2.720000000000000284e+01,3.115387517027556896e-04,1.418326531666984185e-02
2.740000000000000213e+01,2.633898984640836716e-04,1.369785541506323041e-02
2.760000000000000142e+01,2.686647349037230015e-04,1.307604825005128854e-02
2.780000000000000071e+01,2.682085905689746141e-04,1.409980722127777628e-02
2.800000000000000000e+01,6.469402578659355640e-04,1.625362672889000756e-02
2.820000000000000284e+01,2.667063963599503040e-04,1.291977732238161957e-03
2.840000000000000213e+01,2.939040714409202337e-04,1.407456088324656948e-02
2.860000000000000142e+01,3.413093218114227057e-04,1.395634352023947776e-02
2.880000000000000071e+01,2.679431636352092028e-04,1.321055438391588108e-02
2.900000000000000000e+01,4.972446477040648460e-04,1.673917106246034653e-02
2.920000000000000284e+01,6.144332000985741615e-04,2.073180324072592881e-02
2.940000000000000213e+01,1.078782952390611172e-03,3.423543027648841275e-02
2.960000000000000142e+01,3.639260074123740196e-03,1.066121086031862064e-01
2.980000000000000071e+01,2.896043239161372185e-03,8.209375936128586460e-02
3.000000000000000000e+01,8.281673653982579708e-04,2.319516159928758717e-02
3.020000000000000284e+01,5.506545421667397022e-04,1.742261572607982020e-02
3.040000000000000213e+01,6.555669824592769146e-04,1.935573005634494068e-02
3.060000000000000142e+01,3.572150890249758959e-04,1.035715775350874376e-02
3.080000000000000071e+01,5.278594908304512501e-04,1.799094204367343228e-02
3.100000000000000000e+01,3.507402725517749786e-04,7.853598859912066729e-03
3.120000000000000284e+01,2.066717133857309818e-04,7.619284038771700733e-03
3.140000000000000213e+01,1.714660029392689466e-04,7.108436286181989659e-03
3.160000000000000142e+01,2.273729769513010979e-04,7.893966706044665965e-03
3.180000000000000071e+01,1.248251210199669003e-04,7.007406779949573554e-03
3.200000000000000000e+01,1.950236328411847353e-04,6.575790518743259913e-03
3.220000000000000284e+01,2.044438733719289303e-04,8.884257177052920507e-03
3.239999999999999858e+01,1.883721561171114445e-04,8.186941333252246641e-03
3.260000000000000142e+01,1.413910213159397244e-04,4.147962456231719768e-03
3.280000000000000426e+01,1.521224476164206862e-04,3.430261811860381427e-03
3.300000000000000000e+01,1.425312948413193226e-04,6.857066907317349927e-03
3.320000000000000284e+01,1.315784902544692159e-04,5.717928228141803786e-03
3.339999999999999858e+01,1.068955389200709760e-04,4.914606708751007719e-03
3.360000000000000142e+01,1.496262993896380067e-04,6.690740720440986090e-03
3.380000000000000426e+01,8.812366286292672157e-05,5.376046145109054757e-03
3.400000000000000000e+01,1.386263757012784481e-04,3.995786683256582691e-03
3.420000000000000284e+01,8.493637869833037257e-05,4.961066563597027641e-03
3.439999999999999858e+01,1.695494283922016621e-04,4.325952753902525573e-03
3.460000000000000142e+01,1.655304222367703915e-04,4.776595039430064048e-03
3.480000000000000426e+01,1.006871389108709991e-04,7.379742797044402600e-03
3.500000000000000000e+01,1.323625765508040786e-04,7.280279737282352101e-03
3.520000000000000284e+01,6.168032996356487274e-05,7.289479605964531775e-03
3.539999999999999858e+01,1.042549192789010704e-04,7.728533873446061242e-03
3.560000000000000142e+01,1.000428164843469858e-04,5.780779868957074477e-03
3.580000000000000426e+01,4.275480750948190689e-05,5.854054251416550801e-03
3.600000000000000000e+01,1.163522247225046158e-04,8.496878298074446445e-03
3.620000000000000284e+01,1.101030793506652117e-04,6.267571454865879764e-03
3.639999999999999858e+01,1.329263468505814672e-04,4.079725509010640253e-03
3.660000000000000142e+01,7.097100751707330346e-05,6.262237354615716491e-03
3.680000000000000426e+01,2.724906880757771432e-05,6.077188683678681237e-03
3.700000000000000000e+01,1.127500145230442286e-04,4.935761493299244650e-03
3.720000000000000284e+01,1.039033595588989556e-04,7.128893597869920100e-03
3.739999999999999858e+01,4.881696440861560404e-05,6.207533675942388321e-03
3.760000000000000142e+01,3.938816007575951517e-05,6.760999466271616111e-03
3.780000000000000426e+01,5.613578832708299160e-05,6.245151704114804657e-03
3.800000000000000000e+01,5.171871089260093868e-05,6.479947805468492042e-03
3.820000000000000284e+01,1.309573417529463768e-04,4.708822632240125365e-03
3.840000000000000568e+01,5.058055830886587501e-05,6.635054446581943773e-03
3.860000000000000142e+01,6.437543197534978390e-05,5.070875504815649214e-03
3.880000000000000426e+01,7.099631329765543342e-05,6.548055324775496969e-03
3.900000000000000000e+01,6.769148603780195117e-05,5.354214309996537489e-03
3.920000000000000284e+01,4.467578037292696536e-05,6.513657345155477070e-03
3.940000000000000568e+01,6.643503729719668627e-05,6.577128744467049433e-03
3.960000000000000142e+01,1.098443317459896207e-04,4.136574710599669018e-03
3.980000000000000426e+01,7.563432882307097316e-05,5.235341506472514228e-03
4.000000000000000000e+01,5.365757533581927419e-05,6.413196670160455255e-03
4.020000000000000284e+01,1.840066688600927591e-04,5.193502962669974132e-03
4.040000000000000568e+01,2.143769670510664582e-04,4.230797081819555154e-03
4.060000000000000142e+01,8.647800132166594267e-05,5.325160842958361757e-03
4.080000000000000426e+01,1.554685295559465885e-04,3.330974144199789263e-03
4.100000000000000000e+01,1.312021049670875072e-04,7.564338050881308159e-03
4.120000000000000284e+01,5.430508826975710690e-05,5.586931772940787605e-03
4.140000000000000568e+01,2.385768857493530959e-05,5.704754346548127249e-03
4.160000000000000142e+01,2.152421657228842378e-04,4.400859053566438632e-03
4.180000000000000426e+01,9.750200842972844839e-05,4.119664437089561038e-03
4.200000000000000000e+01,1.675461971899494529e-04,4.813339814420621900e-03
4.220000000000000284e+01,5.561034413403831422e-05,5.930411374449044704e-03
4.240000000000000568e+01,7.068026752676814795e-05,5.907978585211961717e-03
4.260000000000000142e+01,1.352569088339805603e-04,7.269776486611430333e-03
4.280000000000000426e+01,1.739389554131776094e-04,7.361290918224348487e-03
4.300000000000000000e+01,6.301010580500587821e-05,5.884438794878356360e-03
4.320000000000000284e+01,2.072877250611782074e-04,5.860956031587954973e-03
4.340000000000000568e+01,4.504436219576746225e-05,5.371630677605530348e-03
4.360000000000000142e+01,1.439144107280299067e-04,6.936045402478661567e-03
4.380000000000000426e+01,2.590791846159845591e-04,7.910617695978772873e-03
4.400000000000000000e+01,3.219223071937449276e-05,5.029583527201048239e-03
4.420000000000000284e+01,6.453500100178644061e-05,5.262510393988907229e-03
4.440000000000000568e+01,1.606861478649079800e-04,4.574141097965042646e-03
4.460000000000000142e+01,2.818326174747198820e-04,8.719172548751655955e-03
4.480000000000000426e+01,8.311223791679367423e-05,4.115346506419356731e-03
4.500000000000000000e+01,1.290944928769022226e-04,3.796711435557835815e-03
4.520000000000000284e+01,3.298351293778978288e-05,5.468293287539775782e-03
4.540000000000000568e+01,1.914833410410210490e-04,5.001007313759048278e-03
4.560000000000000142e+01,2.405104023637250066e-04,3.002309608210126674e-03
4.580000000000000426e+01,1.079380599549040198e-04,3.908029950849821986e-03
4.600000000000000000e+01,1.024429366225376725e-04,6.159095551554636880e-03
4.620000000000000284e+01,1.214783842442557216e-04,4.845859020089674819e-03
4.640000000000000568e+01,3.577033567125909030e-05,4.726597409956127989e-03
4.660000000000000142e+01,4.282645386410877109e-05,5.269252059947215905e-03
4.680000000000000426e+01,4.833155981032177806e-05,4.355778729310038830e-03
4.700000000000000000e+01,2.747669168456923217e-05,4.800542766264523711e-03
4.720000000000000284e+01,1.030861458275467157e-04,5.118711296240364451e-03
4.740000000000000568e+01,4.537773565971292555e-05,4.329741646661233040e-03
4.760000000000000142e+01,2.188313374063000083e-05,4.649450675720023622e-03
4.780000000000000426e+01,8.062308188527822495e-05,5.541510379693084624e-03
4.800000000000000000e+01,7.680430280743166804e-05,5.614455198680103586e-03
4.820000000000000284e+01,7.725337491137906909e-05,5.586760780488036690e-03
4.840000000000000568e+01,6.533780106110498309e-05,4.607639689820922785e-03
4.860000000000000142e+01,1.956882770173251629e-04,4.808167674174389401e-03
4.880000000000000426e+01,3.217290504835546017e-04,6.523774289961647120e-03
4.900000000000000000e+01,1.726258342387154698e-04,3.996768488479280831e-03
4.920000000000000284e+01,2.311296520929317921e-05,4.777973510355301018e-03
4.940000000000000568e+01,5.406967102317139506e-05,4.339678720079470468e-03
4.960000000000000142e+01,5.114979649079032242e-05,4.105805454549351849e-03
4.980000000000000426e+01,8.376192272407934070e-05,4.868128464111476025e-03
5.000000000000000000e+01,6.111588299972936511e-05,4.140701105867587370e-03
5.020000000000000284e+01,1.233484654221683741e-04,5.811185650528199846e-03
5.040000000000000568e+01,6.149655382614582777e-05,3.943367183148224590e-03
5.060000000000000142e+01,6.737001967849209905e-05,4.789967448793884877e-03
5.080000000000000426e+01,7.017931056907400489e-05,3.840378464405192448e-03
5.100000000000000000e+01,3.747180016944184899e-05,4.745236123157699215e-03
5.120000000000000284e+01,6.018495332682505250e-05,5.038498208448346019e-03
5.140000000000000568e+01,9.024435712490230799e-05,3.944302637009334395e-03
5.160000000000000142e+01,8.994436939246952534e-05,5.151967579987436902e-03
5.180000000000000426e+01,8.632084791315719485e-05,5.212805664601208311e-03
5.200000000000000000e+01,7.686654862482100725e-05,3.735162727919601102e-03
5.220000000000000284e+01,1.852916466305032372e-05,4.238903111194026671e-03
5.240000000000000568e+01,1.610531739970610943e-06,4.383500117526422865e-03
5.260000000000000142e+01,1.214745043398579583e-05,4.272491205293680282e-03
5.280000000000000426e+01,6.488502549473196268e-05,3.960079692304371846e-03
5.300000000000000000e+01,6.992689304752275348e-05,4.785626891916118508e-03
5.320000000000000284e+01,6.157583993626758456e-05,4.582911797730722034e-03
5.340000000000000568e+01,5.490495823323726654e-05,4.754718900006217781e-03
5.360000000000000142e+01,6.058593953639501706e-06,4.328237386280192264e-03
5.380000000000000426e+01,7.827142690075561404e-05,3.807095664445318568e-03
5.400000000000000000e+01,4.985490159015171230e-05,4.664741473199678252e-03
5.420000000000000284e+01,1.299075374845415354e-04,5.308179633013369696e-03
5.440000000000000568e+01,3.243442188249900937e-05,3.949135149757696146e-03
5.460000000000000142e+01,9.904602484311908484e-05,3.362076377215847400e-03
5.480000000000000426e+01,8.846130367601290345e-05,4.931847041116418917e-03
5.500000000000000000e+01,6.617019244004040956e-05,3.836013023796883397e-03
5.520000000000000284e+01,1.035995592246763408e-04,4.352313125292798721e-03
5.540000000000000568e+01,3.264909901190549135e-05,4.381813350601992778e-03
5.560000000000000142e+01,8.328413969138637185e-05,4.677992620058746276e-03
5.580000000000000426e+01,8.227884245570749044e-05,3.449209979933781645e-03
5.600000000000000000e+01,1.305468467762693763e-04,5.126131954941405382e-03
5.620000000000000284e+01,9.099827730096876621e-05,4.202502452151516202e-03
5.640000000000000568e+01,7.384696800727397203e-05,4.427393831980130576e-03
5.660000000000000142e+01,2.746301470324397087e-05,4.046738251699116655e-03
5.680000000000000426e+01,1.610233266546856612e-05,4.149191744773321998e-03
5.700000000000000000e+01,5.152605808689258993e-05,4.175443058848838165e-03
5.720000000000000284e+01,1.115500708692707121e-05,3.932680478802885390e-03
5.740000000000000568e+01,8.307267853524535894e-05,3.360808011818163920e-03
5.760000000000000142e+01,3.101810580119490623e-05,4.071481585259805955e-03
5.780000000000000426e+01,3.007702798640821129e-05,3.743424120234245707e-03
5.800000000000000000e+01,3.351947088958695531e-05,3.856310824095278943e-03
5.820000000000000284e+01,8.817163325147703290e-05,3.706805837484328930e-03
5.840000000000000568e+01,4.635299046640284359e-05,4.111555772163421121e-03
5.860000000000000142e+01,1.798991615942213684e-05,3.990849404105792538e-03
5.880000000000000426e+01,4.418691241880878806e-05,4.155631316030719731e-03
5.900000000000000000e+01,6.938822480151429772e-05,3.821884486349493883e-03
5.920000000000000284e+01,4.646023808163590729e-05,3.600598504861992483e-03
5.940000000000000568e+01,2.078931865980848670e-04,3.920923639145579981e-03
5.960000000000000142e+01,9.065860649570822716e-05,3.810158516826781579e-03
5.980000000000000426e+01,1.480418432038277388e-04,3.678126529913292378e-03
6.000000000000000000e+01,6.555683910846710205e-03,4.988465921605449854e-02
6.020000000000000284e+01,1.620292023289948702e-04,4.827626493248509537e-03
6.040000000000000568e+01,3.459187428234145045e-05,3.812255752240065014e-03
6.060000000000000142e+01,9.157729800790548325e-05,4.188832606339097826e-03
6.080000000000000426e+01,5.517589306691661477e-05,3.483854368387463100e-03
6.100000000000000000e+01,2.769101229205261916e-05,3.778656735652313400e-03
6.120000000000000284e+01,9.151408448815345764e-05,4.194170724188042536e-03
6.140000000000000568e+01,8.272355444205459207e-06,3.791174938541254716e-03
6.160000000000000142e+01,5.374638931243680418e-05,4.000320038345365863e-03
6.180000000000000426e+01,3.520084646879695356e-05,3.519967677604142649e-03
6.200000000000000000e+01,5.709395918529480696e-05,3.700200472098475607e-03
6.220000000000000284e+01,2.001441316679120064e-05,3.565102096068650545e-03
6.240000000000000568e+01,6.675888926110928878e-06,3.721761258377390309e-03
6.260000000000000142e+01,2.814645085891243070e-05,3.486018524110336310e-03
6.280000000000000426e+01,1.236616935784695670e-05,3.616907021367848831e-03
6.300000000000000000e+01,3.799641126533970237e-05,3.557143649311240649e-03
6.320000000000000284e+01,5.525844244402833283e-05,3.288618342095638806e-03
6.340000000000000568e+01,2.859679079847410321e-05,3.736352617396445242e-03
6.360000000000000142e+01,5.122284346725791693e-05,3.844350626178254064e-03
6.380000000000000426e+01,7.481137436116114259e-05,4.029259442446576217e-03
6.400000000000000000e+01,9.752356709213927388e-05,4.167611925019359606e-03
6.420000000000000284e+01,5.345024692360311747e-05,3.571226794667044669e-03
6.440000000000000568e+01,1.139506593972328119e-06,3.571096743355093792e-03
6.460000000000000853e+01,2.943119943665806204e-05,3.666618855232211833e-03
6.479999999999999716e+01,8.170959335984662175e-05,3.909195729282735621e-03
6.500000000000000000e+01,4.858698957832530141e-05,3.596930614111534547e-03
6.520000000000000284e+01,4.010074553661979735e-05,3.718850456365560466e-03
6.540000000000000568e+01,5.427459836937487125e-05,3.245220886868392142e-03
6.560000000000000853e+01,6.492031388916075230e-05,3.825342148681917711e-03
6.579999999999999716e+01,3.476142592262476683e-05,3.331259014397060410e-03
6.600000000000000000e+01,5.632000102195888758e-05,3.804143530048646315e-03
6.620000000000000284e+01,9.016082913149148226e-05,3.465063918248824197e-03
6.640000000000000568e+01,3.146380913676694036e-05,3.621745754971714051e-03
6.660000000000000853e+01,1.909608181449584663e-05,3.546995317230033744e-03
6.679999999999999716e+01,5.685753058060072362e-05,3.493758556764812225e-03
6.700000000000000000e+01,2.713675712584517896e-05,3.499339808534639596e-03
6.720000000000000284e+01,1.816727017285302281e-04,4.113328601168996825e-03
6.740000000000000568e+01,5.440174572868272662e-05,3.243518800253353523e-03
6.760000000000000853e+01,8.452377369394525886e-05,3.301648954476532442e-03
6.779999999999999716e+01,1.715521066216751933e-04,4.041256914371692960e-03
6.800000000000000000e+01,2.294861624250188470e-04,3.781419955668195460e-03
6.820000000000000284e+01,3.899642033502459526e-04,5.155744449675218367e-03
6.840000000000000568e+01,4.329502990003675222e-04,1.079905845558694170e-03
6.860000000000000853e+01,3.928541555069386959e-04,4.874232880115274974e-03
6.879999999999999716e+01,5.980667774565517902e-04,5.576837688704991761e-03
6.900000000000000000e+01,5.572122172452509403e-04,6.278632708725698057e-03
6.920000000000000284e+01,1.115602673962712288e-03,5.035423934358854853e-03
6.940000000000000568e+01,9.647887200117111206e-04,7.905877787638066270e-03
6.960000000000000853e+01,3.424039459787309170e-04,3.324787563949469209e-03
6.979999999999999716e+01,1.019445946440100670e-03,2.447034155524420006e-03
7.000000000000000000e+01,6.838672561571002007e-04,5.666035990962358868e-03
7.020000000000000284e+01,5.217143916524946690e-04,5.625999254825107647e-03
7.040000000000000568e+01,4.235524465912021697e-05,3.045048673127398724e-03
7.060000000000000853e+01,1.712942030280828476e-04,4.060950178719898059e-03
7.079999999999999716e+01,5.515873199328780174e-04,4.415008623518311415e-03
7.100000000000000000e+01,6.918750295881181955e-05,3.093523602696019760e-03
7.120000000000000284e+01,2.436980867059901357e-04,2.847716470856756065e-03
7.140000000000000568e+01,1.352735853288322687e-04,3.764446000128158186e-03
7.160000000000000853e+01,1.306362682953476906e-04,3.555104658619067607e-03
7.179999999999999716e+01,1.591833424754440784e-04,3.429963803339376206e-03
7.200000000000000000e+01,1.915672037284821272e-04,2.832338263670317133e-03
7.220000000000000284e+01,3.383702132850885391e-04,2.215209395775291114e-03
7.240000000000000568e+01,2.427362604066729546e-03,1.425250251942813962e-02
7.260000000000000853e+01,4.129510489292442799e-04,2.219478612408739594e-03
7.279999999999999716e+01,4.855731458519585431e-05,3.338213278016844386e-03
7.300000000000000000e+01,1.396131847286596894e-04,3.605125484230072095e-03
7.320000000000000284e+01,1.855641312431544065e-04,3.055817501411779453e-03
7.340000000000000568e+01,8.655222336528822780e-05,2.787580665803148731e-03
7.360000000000000853e+01,9.436516120331361890e-05,3.427673399899560953e-03
7.379999999999999716e+01,1.349431404378265142e-04,2.692239279295747037e-03
7.400000000000000000e+01,1.761929452186450362e-04,2.914261095418710715e-03
7.420000000000000284e+01,2.863987901946529746e-05,3.191714486739373208e-03
7.440000000000000568e+01,6.179471529321745038e-05,3.367035199877141307e-03
7.460000000000000853e+01,8.048593008425086737e-05,3.174180735629629664e-03
7.479999999999999716e+01,7.081016519805416465e-05,3.127922641215214166e-03
7.500000000000000000e+01,1.302851160289719701e-04,2.785460086262013610e-03
7.520000000000000284e+01,8.664342749398201704e-05,2.688867550080049386e-03
7.540000000000000568e+01,6.322927947621792555e-05,2.776357422499133032e-03
7.560000000000000853e+01,7.964647375047206879e-05,2.691274945812047181e-03
7.579999999999999716e+01,5.770726420450955629e-05,3.280095584091410020e-03
7.600000000000000000e+01,3.705092967720702291e-05,2.949474190695548000e-03
7.620000000000000284e+01,6.459299765992909670e-05,2.735477932169241150e-03
7.640000000000000568e+01,2.599487925181165338e-05,2.931746589066547542e-03
7.660000000000000853e+01,8.184553735191002488e-05,2.845750297774965031e-03
7.680000000000001137e+01,5.724280708818696439e-05,2.798321013199150421e-03
7.700000000000000000e+01,9.300802776124328375e-05,2.729599189584030420e-03
7.720000000000000284e+01,5.368712663766928017e-05,3.085961073920810791e-03
7.740000000000000568e+01,3.854287206195294857e-05,2.891810188309306383e-03
7.760000000000000853e+01,8.047465962590649724e-05,3.019459981832502832e-03
7.780000000000001137e+01,9.260205843020230532e-06,2.988834634046381479e-03
7.800000000000000000e+01,1.128768053604289889e-04,2.510354075861506978e-03
7.820000000000000284e+01,3.574985385057516396e-05,2.862092803727028182e-03
7.840000000000000568e+01,1.262389996554702520e-04,2.679155852580323519e-03
7.860000000000000853e+01,2.292949066031724215e-04,3.785037377828028623e-03
7.880000000000001137e+01,3.168005423503927886e-05,2.873998422154241256e-03
7.900000000000000000e+01,1.702274130366276950e-05,2.902227471792169847e-03
7.920000000000000284e+01,5.398794382927007973e-05,3.057964251226833862e-03
7.940000000000000568e+01,4.543739851214922965e-05,2.892789278979660331e-03
7.960000000000000853e+01,2.018296254391316324e-05,2.955769708820035237e-03
7.980000000000001137e+01,1.510040692664915696e-05,2.868802976036665710e-03
8.000000000000000000e+01,4.950100264977663755e-05,2.790099554737710506e-03
8.020000000000000284e+01,4.001009438070468605e-05,2.828424441649230597e-03
8.040000000000000568e+01,2.405990562692750245e-05,2.950019631753924253e-03
8.060000000000000853e+01,5.963865260127931833e-05,2.677982414399244279e-03
8.080000000000001137e+01,2.239571949758101255e-05,2.759196576076016968e-03
8.100000000000000000e+01,9.438340202905237675e-05,2.825095584493156255e-03
8.120000000000000284e+01,6.972104893065989017e-05,2.568936385700328843e-03
8.140000000000000568e+01,3.785570152103900909e-05,2.931643687039267327e-03
8.160000000000000853e+01,1.086233023670502007e-04,3.211898156890103263e-03
8.180000000000001137e+01,3.628118065535090864e-05,2.679657174762789529e-03
8.200000000000000000e+01,2.643508196342736483e-05,2.700905911208889565e-03
8.220000000000000284e+01,5.037054870626889169e-05,2.968595619498162058e-03
8.240000000000000568e+01,5.571999645326286554e-05,2.668706100944651365e-03
8.260000000000000853e+01,6.256911001401022077e-05,2.661679918507106873e-03
8.280000000000001137e+01,5.368938582250848413e-05,2.594185697087039721e-03
8.300000000000000000e+01,4.006007293355651200e-05,2.636875360674262054e-03
8.320000000000000284e+01,4.379722304292954504e-05,2.629777226924255237e-03
8.340000000000000568e+01,5.264003630145452917e-05,2.609177207240368380e-03
8.360000000000000853e+01,3.294649650342762470e-05,2.717068299530701024e-03
8.380000000000001137e+01,7.574987102998420596e-05,2.483291973502760926e-03
8.400000000000000000e+01,3.371090861037373543e-05,2.807224244153094968e-03
8.420000000000000284e+01,4.930423529003746808e-05,2.680919078981105867e-03
8.440000000000000568e+01,2.144903373846318573e-05,2.727046450782537931e-03
8.460000000000000853e+01,2.268353455292526633e-05,2.668264369253053967e-03
8.480000000000001137e+01,3.420276698307134211e-05,2.588340060320373434e-03
8.500000000000000000e+01,3.490896460789372213e-06,2.695413393869405642e-03
8.520000000000000284e+01,2.222295552201103419e-05,2.627287657149189951e-03
8.540000000000000568e+01,3.603410004870966077e-05,2.599643081793239722e-03
8.560000000000000853e+01,2.809619945765007287e-05,2.657916969534217418e-03
8.580000000000001137e+01,4.040564817842096090e-05,2.783718737547309814e-03
8.600000000000000000e+01,5.275637158774770796e-05,2.526728596273878583e-03
8.620000000000000284e+01,1.117552437790436670e-05,2.673486667226310318e-03
8.640000000000000568e+01,2.366814987908583134e-05,2.623675123596978364e-03
8.660000000000000853e+01,5.512100688065402210e-05,2.667721268186732005e-03
8.680000000000001137e+01,6.580579065484926105e-05,2.440379454025373620e-03
8.700000000000000000e+01,3.067838406423106790e-05,2.599539064620323085e-03
8.720000000000000284e+01,1.026888548949500546e-05,2.636939416065309846e-03
