frequency_hz,acceleration_m_s2,displacement_um
5.740000000000000568e+01,2.735236739681567997e-05,3.102634868368708051e-03
5.760000000000000142e+01,4.430067929206416011e-05,3.167226710504360623e-03
5.780000000000000426e+01,4.312415694585070014e-05,3.189666193105755200e-03
5.800000000000000000e+01,8.203736069845035672e-05,2.605967879402010679e-03
5.820000000000000284e+01,6.672886956948786974e-05,3.328229184731674225e-03
5.840000000000000568e+01,7.736626139376312494e-05,2.778350976702246167e-03
5.860000000000000142e+01,6.030429722159169614e-05,2.984355696398933912e-03
5.880000000000000426e+01,5.559399141930043697e-05,2.701662052304807694e-03
5.900000000000000000e+01,5.277573654893785715e-05,2.965680890693592718e-03
5.920000000000000284e+01,1.013643777696415782e-04,2.328783217248389052e-03
5.940000000000000568e+01,6.963164778426289558e-04,7.750910048821385914e-03
5.960000000000000142e+01,1.643561990931630135e-04,2.669770819519382173e-03
5.980000000000000426e+01,2.759520139079540968e-04,2.019398243684211204e-03
6.000000000000000000e+01,1.054260414093732834e-02,7.481496944096129031e-02
6.020000000000000284e+01,6.231224979273974895e-04,5.632450033758834920e-03
6.040000000000000568e+01,2.217328001279383898e-04,4.269072646639844593e-03
6.060000000000000142e+01,1.341044116998091340e-04,3.632047508146716338e-03
6.080000000000000426e+01,5.869811138836666942e-05,2.930236813183468170e-03
6.100000000000000000e+01,1.790103269740939140e-04,3.834585991084128558e-03
6.120000000000000284e+01,1.024726298055611551e-04,3.250408484218784630e-03
6.140000000000000568e+01,1.661344576859846711e-04,3.821315476070806950e-03
6.160000000000000142e+01,9.491672972217202187e-05,3.329508966448336410e-03
6.180000000000000426e+01,7.416876178467646241e-05,3.021656783107765434e-03
6.200000000000000000e+01,1.979722146643325686e-04,3.810679188472930815e-03
6.220000000000000284e+01,1.042717995005659759e-04,3.303720830906487719e-03
6.240000000000000568e+01,2.637744000821840018e-05,2.832385327420657191e-03
6.260000000000000142e+01,5.955580127192661166e-05,2.278322473173785903e-03
6.280000000000000426e+01,1.345842174487188458e-04,3.367203210272608389e-03
6.300000000000000000e+01,9.306340507464483380e-05,3.219388857576568029e-03
6.320000000000000284e+01,4.497999907471239567e-05,2.434463431023254840e-03
6.340000000000000568e+01,1.532673486508429050e-04,3.179888438237397398e-03
6.360000000000000142e+01,8.294320286950096488e-05,2.314905631587352210e-03
6.380000000000000426e+01,1.019980481942184269e-04,3.152887882418493794e-03
6.400000000000000000e+01,1.708319468889385462e-04,3.152571016255189748e-03
6.420000000000000284e+01,1.309233630308881402e-04,3.265224301124329629e-03
6.440000000000000568e+01,1.431822893209755421e-04,3.337293886042490103e-03
6.460000000000000853e+01,9.848287299973890185e-05,3.156982940473809091e-03
6.479999999999999716e+01,2.521626302041113377e-04,2.991626541296909039e-03
6.500000000000000000e+01,1.297061244258657098e-04,3.331479622933963998e-03
6.520000000000000284e+01,1.487783301854506135e-04,3.334472180682899849e-03
6.540000000000000568e+01,8.678591257194057107e-05,3.013130895161621192e-03
6.560000000000000853e+01,1.111050660256296396e-04,3.174706298264740392e-03
6.579999999999999716e+01,1.085772819351404905e-04,3.121251008515846682e-03
6.600000000000000000e+01,6.828812183812260628e-05,2.238282946255411125e-03
6.620000000000000284e+01,6.661786028416827321e-05,2.447536850540736955e-03
6.640000000000000568e+01,5.451124161481857300e-05,2.461043565614961983e-03
6.660000000000000853e+01,1.592471089679747820e-04,2.918210851705068092e-03
6.679999999999999716e+01,1.527112035546451807e-04,2.941683042360749515e-03
6.700000000000000000e+01,5.316425449564121664e-05,2.592078422967907490e-03
6.720000000000000284e+01,3.996247251052409410e-04,4.234109356891622815e-03
6.740000000000000568e+01,5.349505809135735035e-04,5.168982855805597312e-03
6.760000000000000853e+01,5.600702133961021900e-04,5.264859833549656587e-03
6.779999999999999716e+01,3.108968085143715143e-04,1.431546357441784842e-03
6.800000000000000000e+01,1.634606043808162212e-03,1.138849342130483083e-02
6.820000000000000284e+01,1.426811446435749531e-03,6.536872748287927276e-03
6.840000000000000568e+01,1.423114677891135216e-03,7.802712396609424832e-03
6.860000000000000853e+01,1.496408367529511452e-03,1.025426946574985350e-02
6.879999999999999716e+01,1.219428493641316891e-03,8.747822261991153314e-03
6.900000000000000000e+01,2.269128104671835899e-03,9.848197820574553993e-03
6.920000000000000284e+01,1.054578809998929501e-03,5.795147345981523437e-03
6.940000000000000568e+01,8.733249269425868988e-04,2.600672383062611198e-03
6.960000000000000853e+01,1.005594385787844658e-03,4.783326877640828138e-03
6.979999999999999716e+01,2.395964984316378832e-04,3.013456983673968963e-03
7.000000000000000000e+01,1.278166659176349640e-03,4.400557769041652662e-03
7.020000000000000284e+01,8.795082685537636280e-04,5.742749196953699994e-03
7.040000000000000568e+01,1.037091249600052834e-03,7.393715436093828940e-03
7.060000000000000853e+01,7.117703207768499851e-04,5.969339369603623470e-03
7.079999999999999716e+01,8.397207129746675491e-04,6.574616029127261507e-03
7.100000000000000000e+01,1.521680620498955250e-03,9.953244145220618497e-03
7.120000000000000284e+01,8.113404619507491589e-04,1.809525903958792998e-03
7.140000000000000568e+01,4.176231450401246548e-04,4.040516329523707005e-03
7.160000000000000853e+01,6.708040600642561913e-04,4.284281937000031411e-03
7.179999999999999716e+01,4.864602524321526289e-04,2.950996389123934898e-03
7.200000000000000000e+01,4.598939267452806234e-04,4.224757883358134028e-03
7.220000000000000284e+01,7.217371603474020958e-04,5.763973957764121844e-03
7.240000000000000568e+01,3.670185338705778122e-03,1.947181853445921831e-02
7.260000000000000853e+01,2.232804428786039352e-03,9.549423711545707363e-03
7.279999999999999716e+01,1.284312573261559010e-03,4.510875099529617314e-03
7.300000000000000000e+01,8.509025792591273785e-04,2.514698473479446729e-03
7.320000000000000284e+01,5.651884130202233791e-04,1.515171038811880845e-03
7.340000000000000568e+01,2.342383086215704679e-04,2.433868020251403908e-03
7.360000000000000853e+01,4.761827585753053427e-04,1.235880366327651554e-03
7.379999999999999716e+01,1.803452760213986039e-04,3.044325719310785917e-03
7.400000000000000000e+01,3.889563668053597212e-04,2.379230325262509608e-03
7.420000000000000284e+01,3.904195036739110947e-04,2.411131676576242899e-03
7.440000000000000568e+01,1.709072967059910297e-04,2.532576341202341045e-03
7.460000000000000853e+01,4.261902067810297012e-04,1.207957278294342820e-03
7.479999999999999716e+01,1.743959728628396988e-04,2.506164083039007055e-03
7.500000000000000000e+01,2.483338466845452785e-04,1.685127862105776329e-03
7.520000000000000284e+01,4.356709541752934456e-04,1.907343266387453475e-03
7.540000000000000568e+01,3.423033631406724453e-04,1.871174750703458352e-03
7.560000000000000853e+01,3.590067208278924227e-04,2.225556620054168228e-03
7.579999999999999716e+01,2.447319566272199154e-04,1.457958677212257493e-03
7.600000000000000000e+01,2.093896764563396573e-04,1.697406237945232356e-03
7.620000000000000284e+01,3.565970982890576124e-04,6.246276588993327676e-04
7.640000000000000568e+01,2.573277452029287815e-04,1.124767631893670242e-03
7.660000000000000853e+01,3.184772212989628315e-04,1.818458524586838605e-03
7.680000000000001137e+01,1.160970932687632740e-04,2.280713600055183678e-03
7.700000000000000000e+01,2.927322639152407646e-04,3.018933568745706900e-03
7.720000000000000284e+01,7.989678852027282119e-05,2.488529779075662231e-03
7.740000000000000568e+01,1.942687231348827481e-04,1.337316287916117665e-03
7.760000000000000853e+01,2.156448026653379202e-04,2.731906581821705923e-03
7.780000000000001137e+01,3.247173444833606482e-04,3.423880424962984313e-03
7.800000000000000000e+01,1.770851522451266646e-04,2.709782326664190912e-03
7.820000000000000284e+01,4.990256275050342083e-04,4.145787890349013002e-03
7.840000000000000568e+01,7.063586381264030933e-04,5.002896080085176070e-03
7.860000000000000853e+01,2.378126839175820351e-03,7.670422393029861785e-03
7.880000000000001137e+01,6.151083507575094700e-04,4.228368656676907440e-04
7.900000000000000000e+01,3.052302054129540920e-04,8.866808094587198211e-04
7.920000000000000284e+01,6.313328049145638943e-04,1.285465701016882956e-03
7.940000000000000568e+01,2.042495034402236342e-04,1.284464220708650493e-03
7.960000000000000853e+01,1.524470426375046372e-04,1.479465354934071620e-03
7.980000000000001137e+01,4.735803522635251284e-04,2.511517455989498767e-03
8.000000000000000000e+01,3.448982606641948223e-04,1.659219065039317003e-03
8.020000000000000284e+01,1.658752007642760873e-04,1.470664659289279853e-03
8.040000000000000568e+01,7.005523075349628925e-04,3.299507194261998549e-03
8.060000000000000853e+01,3.517080331221222878e-04,1.998386040988786149e-03
8.080000000000001137e+01,2.065066073555499315e-04,1.961616785767288269e-03
8.100000000000000000e+01,3.586124512366950512e-04,8.497109338567133616e-04
8.120000000000000284e+01,2.720263146329671144e-04,1.038534876331342373e-03
8.140000000000000568e+01,2.167495549656450748e-04,1.481729136433273739e-03
8.160000000000000853e+01,5.875580245628952980e-04,3.222376790590504841e-03
8.180000000000001137e+01,3.598007606342434883e-04,3.246873983858217499e-03
8.200000000000000000e+01,2.855290367733687162e-04,2.192803815226667535e-03
8.220000000000000284e+01,2.530138299334794283e-04,2.373011782712256077e-03
8.240000000000000568e+01,3.365328593645244837e-04,8.057397795591956027e-04
8.260000000000000853e+01,3.074755950365215540e-04,3.150762186258192123e-03
8.280000000000001137e+01,3.531690163072198629e-04,1.387449832708124694e-03
8.300000000000000000e+01,1.029356644721701741e-04,1.895229977112121477e-03
8.320000000000000284e+01,2.997734118252992630e-04,2.081523592113570034e-03
8.340000000000000568e+01,2.196108544012531638e-04,1.731261080997122635e-03
8.360000000000000853e+01,1.752533717080950737e-04,1.996715895797756320e-03
8.380000000000001137e+01,8.998896373668685555e-05,1.717806992000923787e-03
8.400000000000000000e+01,1.760709274094551802e-04,1.415271339339007695e-03
8.420000000000000284e+01,4.417516465764492750e-04,4.116732968337425769e-04
8.440000000000000568e+01,1.873990840977057815e-04,1.304141468257131618e-03
8.460000000000000853e+01,1.552742323838174343e-04,1.988762311430419902e-03
8.480000000000001137e+01,2.208700607297942042e-04,2.100915719420078272e-03
8.500000000000000000e+01,1.327320496784523129e-04,1.534978797909242144e-03
8.520000000000000284e+01,4.916018224321305752e-04,1.679129142117143482e-03
8.540000000000000568e+01,2.722945646382868290e-04,1.810723890649225138e-03
8.560000000000000853e+01,4.519768117461353540e-04,1.984617864539815757e-03
8.580000000000001137e+01,2.419144293526187539e-04,1.272472742240269433e-03
8.600000000000000000e+01,3.722012625075876713e-04,2.554301503371826133e-03
8.620000000000000284e+01,2.813103783410042524e-04,1.868349671435212819e-03
8.640000000000000568e+01,2.098038239637389779e-04,1.910440541719074341e-03
8.660000000000000853e+01,3.273626207374036312e-04,2.891195663810478857e-03
8.680000000000001137e+01,9.146548836724832654e-05,2.133676457617839604e-03
8.700000000000000000e+01,1.467823458369821310e-04,1.604818742736275087e-03
8.720000000000000284e+01,1.905171811813488603e-04,2.513143084990013092e-03
